url_num,code,content-length,ms,isp,source
28,200,18131,274.800777435303,twcny,origin
28,200,18131,332.738876342773,twcny,origin
28,200,18132,323.128938674927,twcny,origin
28,200,18131,343.381881713867,twcny,origin
28,200,18131,296.721935272217,twcny,origin
28,200,18132,276.426076889038,twcny,origin
28,200,18131,369.972944259644,twcny,origin
28,200,18131,279.214143753052,twcny,origin
29,200,18151,334.752082824707,twcny,origin
29,200,18150,547.433137893677,twcny,origin
29,200,18150,496.33002281189,twcny,origin
29,200,18150,310.080051422119,twcny,origin
29,200,18150,311.250925064087,twcny,origin
29,200,18150,296.647787094116,twcny,origin
29,200,18150,282.34601020813,twcny,origin
29,200,18150,329.034090042114,twcny,origin
29,200,18150,280.869960784912,twcny,origin
29,200,18151,499.628067016602,twcny,origin
30,200,18407,326.203107833862,twcny,origin
30,200,18407,320.337057113647,twcny,origin
30,200,18407,293.389081954956,twcny,origin
30,200,18407,318.043947219849,twcny,origin
30,200,18407,479.367017745972,twcny,origin
30,200,18407,297.391176223755,twcny,origin
30,200,18407,297.683954238892,twcny,origin
30,200,18407,319.750785827637,twcny,origin
30,200,18407,286.378145217896,twcny,origin
30,200,18407,299.139976501465,twcny,origin
31,200,18222,508.722066879272,twcny,origin
31,200,18222,886.569976806641,twcny,origin
31,200,18222,509.925127029419,twcny,origin
31,200,18222,331.568002700806,twcny,origin
31,200,18222,489.449024200439,twcny,origin
31,200,18222,495.652914047241,twcny,origin
31,200,18222,272.403001785278,twcny,origin
31,200,18222,297.098875045776,twcny,origin
31,200,18222,572.943925857544,twcny,origin
31,200,18222,278.345823287964,twcny,origin
32,200,18185,277.477025985718,twcny,origin
32,200,18185,295.590877532959,twcny,origin
32,200,18185,322.615146636963,twcny,origin
32,200,18185,567.017078399658,twcny,origin
32,200,18185,314.152956008911,twcny,origin
32,200,18185,318.709135055542,twcny,origin
32,200,18185,276.221036911011,twcny,origin
32,200,18185,303.246974945068,twcny,origin
32,200,18185,275.09880065918,twcny,origin
32,200,18185,287.921905517578,twcny,origin
33,200,18809,410.348176956177,twcny,origin
33,200,18809,284.183979034424,twcny,origin
33,200,18809,303.542852401733,twcny,origin
33,200,18809,307.125091552734,twcny,origin
33,200,18809,333.15896987915,twcny,origin
33,200,18809,339.632987976074,twcny,origin
33,200,18809,371.400117874146,twcny,origin
33,200,18809,616.2428855896,twcny,origin
33,200,18809,327.871084213257,twcny,origin
33,200,18808,315.441846847534,twcny,origin
34,200,18384,377.663135528564,twcny,origin
34,200,18384,296.596050262451,twcny,origin
34,200,18384,341.080188751221,twcny,origin
34,200,18384,313.267946243286,twcny,origin
34,200,18384,319.453954696655,twcny,origin
34,200,18384,295.173168182373,twcny,origin
34,200,18384,527.507066726685,twcny,origin
34,200,18384,731.679916381836,twcny,origin
34,200,18384,299.964189529419,twcny,origin
34,200,18384,278.395175933838,twcny,origin
35,200,20776,331.272840499878,twcny,origin
35,200,20776,521.989107131958,twcny,origin
35,200,20776,314.913034439087,twcny,origin
35,200,20776,292.325019836426,twcny,origin
35,200,20776,276.598930358887,twcny,origin
35,200,20776,313.068151473999,twcny,origin
35,200,20776,284.73687171936,twcny,origin
35,200,20776,281.91089630127,twcny,origin
35,200,20776,284.191131591797,twcny,origin
35,200,20776,278.266191482544,twcny,origin
36,200,19041,309.38196182251,twcny,origin
36,200,19041,282.210111618042,twcny,origin
36,200,19041,313.277006149292,twcny,origin
36,200,19041,326.828002929688,twcny,origin
36,200,19041,523.926019668579,twcny,origin
36,200,19041,350.335121154785,twcny,origin
36,200,19040,318.327903747559,twcny,origin
36,200,19041,445.403814315796,twcny,origin
36,200,19041,319.211959838867,twcny,origin
36,200,19041,278.508901596069,twcny,origin
37,200,19013,310.695171356201,twcny,origin
37,200,19013,299.721956253052,twcny,origin
37,200,19013,346.611976623535,twcny,origin
37,200,19013,579.10680770874,twcny,origin
37,200,19013,289.246082305908,twcny,origin
37,200,19013,573.217868804932,twcny,origin
37,200,19013,326.828002929688,twcny,origin
37,200,19013,514.798879623413,twcny,origin
37,200,19013,297.232151031494,twcny,origin
37,200,19013,297.811985015869,twcny,origin
38,200,21164,292.557001113892,twcny,origin
38,200,21164,292.448997497559,twcny,origin
38,200,21164,334.11693572998,twcny,origin
38,200,21164,292.201042175293,twcny,origin
38,200,21164,312.595844268799,twcny,origin
38,200,21165,328.188180923462,twcny,origin
38,200,21164,342.294931411743,twcny,origin
38,200,21165,514.534950256348,twcny,origin
38,200,21164,345.628976821899,twcny,origin
38,200,21164,317.394971847534,twcny,origin
39,200,18228,318.742990493774,twcny,origin
39,200,18228,275.053977966309,twcny,origin
39,200,18228,275.974035263062,twcny,origin
39,200,18228,329.27393913269,twcny,origin
39,200,18228,299.546003341675,twcny,origin
39,200,18228,343.003034591675,twcny,origin
39,200,18228,316.256046295166,twcny,origin
39,200,18228,282.472848892212,twcny,origin
39,200,18229,328.233003616333,twcny,origin
39,200,18228,285.258054733276,twcny,origin
40,200,18238,320.115089416504,twcny,origin
40,200,18238,275.611162185669,twcny,origin
40,200,18238,291.170120239258,twcny,origin
40,200,18238,300.358772277832,twcny,origin
40,200,18238,310.271024703979,twcny,origin
40,200,18238,313.251972198486,twcny,origin
40,200,18239,384.439945220947,twcny,origin
40,200,18238,297.906875610352,twcny,origin
40,200,18238,306.96702003479,twcny,origin
40,200,18238,278.02586555481,twcny,origin
41,200,18800,289.16597366333,twcny,origin
41,200,18800,272.733926773071,twcny,origin
41,200,18800,285.711765289307,twcny,origin
41,200,18800,282.634973526001,twcny,origin
41,200,18800,334.064960479736,twcny,origin
41,200,18800,276.067018508911,twcny,origin
41,200,18800,502.326965332031,twcny,origin
41,200,18800,304.541110992432,twcny,origin
41,200,18800,550.19998550415,twcny,origin
41,200,18800,512.220144271851,twcny,origin
42,200,18438,294.064998626709,twcny,origin
42,200,18438,319.961071014404,twcny,origin
42,200,18438,323.481798171997,twcny,origin
42,200,18437,526.465177536011,twcny,origin
42,200,18438,362.335920333862,twcny,origin
42,200,18438,284.018039703369,twcny,origin
42,200,18438,551.19514465332,twcny,origin
42,200,18438,301.395893096924,twcny,origin
42,200,18438,315.25707244873,twcny,origin
42,200,18438,279.208183288574,twcny,origin
43,200,18218,297.138929367065,twcny,origin
43,200,18218,291.820049285889,twcny,origin
43,200,18218,281.12006187439,twcny,origin
43,200,18218,268.671989440918,twcny,origin
43,200,18218,292.43016242981,twcny,origin
43,200,18218,331.943988800049,twcny,origin
43,200,18218,294.131994247437,twcny,origin
43,200,18218,314.054012298584,twcny,origin
43,200,18218,285.132884979248,twcny,origin
43,200,18218,284.489154815674,twcny,origin
44,200,18227,497.326135635376,twcny,origin
44,200,18227,300.563097000122,twcny,origin
44,200,18227,276.973009109497,twcny,origin
44,200,18227,303.783893585205,twcny,origin
44,200,18227,274.972915649414,twcny,origin
44,200,18227,502.057075500488,twcny,origin
44,200,18227,986.159086227417,twcny,origin
44,200,18227,303.468942642212,twcny,origin
44,200,18227,310.33182144165,twcny,origin
44,200,18227,301.723957061768,twcny,origin
45,200,19646,342.943906784058,twcny,origin
45,200,19647,307.363986968994,twcny,origin
45,200,19646,485.90087890625,twcny,origin
45,200,19646,321.637153625488,twcny,origin
45,200,19646,307.162046432495,twcny,origin
45,200,19646,325.965881347656,twcny,origin
45,200,19646,279.620885848999,twcny,origin
45,200,19646,277.202129364014,twcny,origin
45,200,19646,333.428144454956,twcny,origin
45,200,19646,290.795087814331,twcny,origin
46,200,19633,270.043134689331,twcny,origin
46,200,19633,273.24914932251,twcny,origin
46,200,19633,539.091825485229,twcny,origin
46,200,19633,268.33701133728,twcny,origin
46,200,19633,286.081075668335,twcny,origin
46,200,19633,274.168014526367,twcny,origin
46,200,19633,289.727926254272,twcny,origin
46,200,19633,273.336887359619,twcny,origin
46,200,19633,328.155994415283,twcny,origin
46,200,19633,308.6838722229,twcny,origin
47,200,24660,299.288988113403,twcny,origin
47,200,24660,489.971160888672,twcny,origin
47,200,24660,321.090936660767,twcny,origin
47,200,24660,500.824928283691,twcny,origin
47,200,24660,357.131958007812,twcny,origin
47,200,24660,308.535099029541,twcny,origin
47,200,24660,307.372093200684,twcny,origin
47,200,24660,333.399772644043,twcny,origin
47,200,24660,311.617136001587,twcny,origin
47,200,24660,294.964075088501,twcny,origin
48,200,18497,308.576107025146,twcny,origin
48,200,18497,296.480894088745,twcny,origin
48,200,18497,283.390045166016,twcny,origin
48,200,18497,309.487104415894,twcny,origin
48,200,18497,314.421892166138,twcny,origin
48,200,18497,344.532012939453,twcny,origin
48,200,18497,287.342071533203,twcny,origin
48,200,18497,298.206090927124,twcny,origin
48,200,18497,316.324949264526,twcny,origin
48,200,18497,325.507879257202,twcny,origin
49,200,18987,292.268037796021,twcny,origin
49,200,18987,321.770906448364,twcny,origin
49,200,18987,336.334943771362,twcny,origin
49,200,18987,353.893995285034,twcny,origin
49,200,18987,318.176984786987,twcny,origin
49,200,18987,337.481021881104,twcny,origin
49,200,18987,303.434133529663,twcny,origin
49,200,18987,518.651008605957,twcny,origin
49,200,18987,275.621175765991,twcny,origin
49,200,18987,309.357881546021,twcny,origin
50,200,18282,291.244029998779,twcny,origin
50,200,18282,345.292091369629,twcny,origin
50,200,18282,312.507152557373,twcny,origin
50,200,18282,308.867931365967,twcny,origin
50,200,18282,352.391958236694,twcny,origin
50,200,18282,342.005014419556,twcny,origin
50,200,18282,321.352005004883,twcny,origin
50,200,18282,317.687034606934,twcny,origin
50,200,18282,276.012182235718,twcny,origin
50,200,18282,290.526151657104,twcny,origin
51,200,19564,291.737079620361,twcny,origin
51,200,19564,294.034004211426,twcny,origin
51,200,19564,496.156930923462,twcny,origin
51,200,19564,329.365968704224,twcny,origin
51,200,19564,304.401874542236,twcny,origin
51,200,19564,302.881956100464,twcny,origin
51,200,19564,297.722101211548,twcny,origin
51,200,19564,295.679092407227,twcny,origin
51,200,19564,491.82915687561,twcny,origin
51,200,19564,334.067821502686,twcny,origin
1,200,19390,1038.87486457825,twcny,adn
1,200,19389,278.051137924194,twcny,adn
1,200,19389,291.552066802979,twcny,adn
1,200,19390,251.820802688599,twcny,adn
1,200,19389,575.435161590576,twcny,adn
1,200,19389,471.131801605225,twcny,adn
1,200,19390,478.500127792358,twcny,adn
1,200,19389,300.137996673584,twcny,adn
1,200,19389,280.01594543457,twcny,adn
1,200,19389,270.649909973145,twcny,adn
2,200,18385,267.110824584961,twcny,adn
2,200,18384,269.207000732422,twcny,adn
2,200,18384,270.407915115356,twcny,adn
2,200,18384,270.279169082642,twcny,adn
2,200,18384,245.713949203491,twcny,adn
2,200,18384,253.38888168335,twcny,adn
2,200,18384,265.577077865601,twcny,adn
2,200,18383,287.305116653442,twcny,adn
2,200,18384,259.699821472168,twcny,adn
2,200,18383,278.60689163208,twcny,adn
3,200,18593,258.687973022461,twcny,adn
3,200,18593,258.963108062744,twcny,adn
3,200,18593,307.2829246521,twcny,adn
3,200,18593,247.404098510742,twcny,adn
3,200,18593,274.013996124268,twcny,adn
3,200,18593,268.9528465271,twcny,adn
3,200,18593,281.621932983398,twcny,adn
3,200,18593,265.568971633911,twcny,adn
3,200,18593,265.585899353027,twcny,adn
3,200,18593,287.791013717651,twcny,adn
4,200,21281,439.919948577881,twcny,adn
4,200,21281,461.52400970459,twcny,adn
4,200,21282,643.730878829956,twcny,adn
4,200,21282,438.162088394165,twcny,adn
4,200,21281,510.34688949585,twcny,adn
4,200,21281,466.755151748657,twcny,adn
4,200,21282,417.881011962891,twcny,adn
4,200,21281,539.108037948608,twcny,adn
4,200,21281,409.497976303101,twcny,adn
4,200,21282,414.756059646606,twcny,adn
5,200,19008,259.603023529053,twcny,adn
5,200,19008,274.948120117188,twcny,adn
5,200,19008,272.456884384155,twcny,adn
5,200,19008,262.287855148315,twcny,adn
5,200,19008,291.41092300415,twcny,adn
5,200,19008,281.139135360718,twcny,adn
5,200,19008,307.904958724976,twcny,adn
5,200,19008,270.622968673706,twcny,adn
5,200,19008,263.433933258057,twcny,adn
5,200,19008,254.765033721924,twcny,adn
6,200,19950,516.909837722778,twcny,adn
6,200,19950,282.650947570801,twcny,adn
6,200,19950,284.762859344482,twcny,adn
6,200,19950,342.262029647827,twcny,adn
6,200,19950,284.281969070435,twcny,adn
6,200,19950,279.35791015625,twcny,adn
6,200,19950,278.633117675781,twcny,adn
6,200,19950,271.814107894897,twcny,adn
6,200,19950,281.189203262329,twcny,adn
6,200,19950,276.854991912842,twcny,adn
7,200,21473,300.120115280151,twcny,adn
7,200,21472,307.42621421814,twcny,adn
7,200,21473,456.861972808838,twcny,adn
7,200,21473,301.126956939697,twcny,adn
7,200,21473,487.185001373291,twcny,adn
7,200,21473,484.449863433838,twcny,adn
7,200,21473,295.018911361694,twcny,adn
7,200,21472,340.659856796265,twcny,adn
7,200,21473,293.977022171021,twcny,adn
7,200,21473,259.324073791504,twcny,adn
8,200,20530,256.639957427979,twcny,adn
8,200,20530,274.89709854126,twcny,adn
8,200,20530,267.426013946533,twcny,adn
8,200,20530,248.327016830444,twcny,adn
8,200,20530,268.527984619141,twcny,adn
8,200,20530,270.476818084717,twcny,adn
8,200,20530,275.891065597534,twcny,adn
8,200,20530,457.221031188965,twcny,adn
8,200,20530,254.369974136353,twcny,adn
8,200,20530,279.559135437012,twcny,adn
9,200,20114,288.846969604492,twcny,adn
9,200,20114,1026.22985839844,twcny,adn
9,200,20114,300.117015838623,twcny,adn
9,200,20114,292.448997497559,twcny,adn
9,200,20114,252.474069595337,twcny,adn
9,200,20114,287.836790084839,twcny,adn
9,200,20114,297.366142272949,twcny,adn
9,200,20114,271.40998840332,twcny,adn
9,200,20114,279.778003692627,twcny,adn
9,200,20114,284.10792350769,twcny,adn
10,200,19138,283.828020095825,twcny,adn
10,200,19138,299.782037734985,twcny,adn
10,200,19138,1246.06800079346,twcny,adn
10,200,19138,269.873857498169,twcny,adn
10,200,19138,294.773817062378,twcny,adn
10,200,19138,276.669979095459,twcny,adn
10,200,19138,307.188987731934,twcny,adn
10,200,19138,297.538995742798,twcny,adn
10,200,19137,289.74986076355,twcny,adn
10,200,19138,272.507190704346,twcny,adn
11,200,18678,255.226135253906,twcny,adn
11,200,18679,269.595146179199,twcny,adn
11,200,18678,518.988847732544,twcny,adn
11,200,18678,463.967800140381,twcny,adn
11,200,18678,303.444862365723,twcny,adn
11,200,18678,279.078960418701,twcny,adn
11,200,18678,271.120071411133,twcny,adn
11,200,18678,289.361000061035,twcny,adn
11,200,18679,264.467000961304,twcny,adn
11,200,18678,351.859092712402,twcny,adn
12,200,19599,294.85011100769,twcny,adn
12,200,19598,265.033006668091,twcny,adn
12,200,19598,451.709032058716,twcny,adn
12,200,19599,275.331974029541,twcny,adn
12,200,19599,276.17883682251,twcny,adn
12,200,19599,334.133148193359,twcny,adn
12,200,19598,253.257036209106,twcny,adn
12,200,19599,545.865058898926,twcny,adn
12,200,19599,294.030904769897,twcny,adn
12,200,19599,278.210878372192,twcny,adn
13,200,20038,267.591953277588,twcny,adn
13,200,20038,613.84105682373,twcny,adn
13,200,20038,258.295059204102,twcny,adn
13,200,20038,262.945890426636,twcny,adn
13,200,20038,278.426170349121,twcny,adn
13,200,20038,344.681978225708,twcny,adn
13,200,20038,267.295122146606,twcny,adn
13,200,20038,311.182022094727,twcny,adn
13,200,20038,283.478021621704,twcny,adn
13,200,20038,256.804227828979,twcny,adn
14,200,19050,290.380954742432,twcny,adn
14,200,19049,333.570003509521,twcny,adn
14,200,19050,294.361114501953,twcny,adn
14,200,19050,260.066032409668,twcny,adn
14,200,19050,296.720027923584,twcny,adn
14,200,19050,287.315130233765,twcny,adn
14,200,19050,473.623991012573,twcny,adn
14,200,19050,467.366933822632,twcny,adn
14,200,19050,582.351922988892,twcny,adn
14,200,19050,267.600059509277,twcny,adn
15,200,18993,457.742929458618,twcny,adn
15,200,18993,301.25093460083,twcny,adn
15,200,18994,286.543846130371,twcny,adn
15,200,18993,311.251878738403,twcny,adn
15,200,18993,259.738922119141,twcny,adn
15,200,18993,336.112022399902,twcny,adn
15,200,18993,274.751901626587,twcny,adn
15,200,18993,468.201875686646,twcny,adn
15,200,18993,248.877048492432,twcny,adn
15,200,18993,274.151086807251,twcny,adn
16,200,19964,273.563146591187,twcny,adn
16,200,19964,298.525810241699,twcny,adn
16,200,19963,346.619844436646,twcny,adn
