url_num,code,content-length,ms,isp,source
1,200,22539,518.217086791992,twcny,adn
1,200,22539,293.242931365967,twcny,adn
1,200,22538,281.541109085083,twcny,adn
1,200,22539,546.634912490845,twcny,adn
1,200,22538,277.697801589966,twcny,adn
1,200,22539,322.027921676636,twcny,adn
1,200,22539,313.432931900024,twcny,adn
1,200,22539,324.96190071106,twcny,adn
1,200,22539,330.322980880737,twcny,adn
1,200,22538,268.512964248657,twcny,adn
1,200,22539,310.366868972778,twcny,adn
1,200,22539,515.738010406494,twcny,adn
1,200,22539,292.036056518555,twcny,adn
1,200,22539,271.165132522583,twcny,adn
1,200,22539,269.041061401367,twcny,adn
1,200,22538,273.082971572876,twcny,adn
1,200,22539,373.329877853394,twcny,adn
1,200,22538,260.687828063965,twcny,adn
1,200,22539,266.140937805176,twcny,adn
1,200,22539,296.8590259552,twcny,adn
1,200,22539,293.3189868927,twcny,adn
1,200,22539,334.28692817688,twcny,adn
1,200,22538,297.178983688354,twcny,adn
1,200,22539,1162.25290298462,twcny,adn
1,200,22539,256.057024002075,twcny,adn
1,200,22539,472.697973251343,twcny,adn
1,200,22538,292.42205619812,twcny,adn
1,200,22539,487.040042877197,twcny,adn
1,200,22539,261.747121810913,twcny,adn
1,200,22539,280.816078186035,twcny,adn
1,200,22538,307.11817741394,twcny,adn
1,200,22539,255.971908569336,twcny,adn
1,200,22539,282.058000564575,twcny,adn
1,200,22538,328.933954238892,twcny,adn
1,200,22537,721.063852310181,twcny,adn
1,200,22538,279.867887496948,twcny,adn
1,200,22539,289.762020111084,twcny,adn
1,200,22538,265.392065048218,twcny,adn
1,200,22539,275.968074798584,twcny,adn
1,200,22539,482.56778717041,twcny,adn
1,200,22539,278.330087661743,twcny,adn
1,200,22539,272.172927856445,twcny,adn
1,200,22539,267.523050308228,twcny,adn
1,200,22539,265.282869338989,twcny,adn
1,200,22538,271.550893783569,twcny,adn
1,200,22539,266.857862472534,twcny,adn
1,200,22538,291.271924972534,twcny,adn
1,200,22539,319.231986999512,twcny,adn
1,200,22539,365.084171295166,twcny,adn
1,200,22539,392.400979995728,twcny,adn
1,200,22539,308.37607383728,twcny,adn
1,200,22538,296.808958053589,twcny,adn
1,200,22539,267.814874649048,twcny,adn
