url_num,code,content-length,ms,hit/miss,isp,cdn
58,200,28151,1011.89184188843,MISS,ap-northeast-1,edgecast
58,200,28151,45.9420680999756,HIT,ap-northeast-1,edgecast
59,200,19403,809.01312828064,MISS,ap-northeast-1,edgecast
59,200,19403,7.80200958251953,HIT,ap-northeast-1,edgecast
60,200,7349,583.894968032837,MISS,ap-northeast-1,edgecast
60,200,7349,23.1280326843262,HIT,ap-northeast-1,edgecast
61,200,186533,2777.02403068542,MISS,ap-northeast-1,edgecast
61,200,186533,26.9420146942139,HIT,ap-northeast-1,edgecast
62,200,10230,749.300956726074,MISS,ap-northeast-1,edgecast
62,200,10230,30.2879810333252,HIT,ap-northeast-1,edgecast
63,200,10230,30.1949977874756,HIT,ap-northeast-1,edgecast
64,200,13548,413.047075271606,MISS,ap-northeast-1,edgecast
64,200,13548,9.96184349060059,HIT,ap-northeast-1,edgecast
65,200,13548,30.6761264801025,HIT,ap-northeast-1,edgecast
66,200,25876,728.553056716919,MISS,ap-northeast-1,edgecast
66,200,25876,18.3508396148682,HIT,ap-northeast-1,edgecast
67,200,30148,1127.26187705994,MISS,ap-northeast-1,edgecast
67,200,30148,13.7410163879395,HIT,ap-northeast-1,edgecast
68,200,29828,992.655038833618,MISS,ap-northeast-1,edgecast
68,200,29828,38.5451316833496,HIT,ap-northeast-1,edgecast
69,200,42386,959.949970245361,MISS,ap-northeast-1,edgecast
69,200,42386,14.2707824707031,HIT,ap-northeast-1,edgecast
70,200,26931,816.591024398804,MISS,ap-northeast-1,edgecast
70,200,26931,34.3170166015625,HIT,ap-northeast-1,edgecast
71,200,2938,498.460054397583,MISS,ap-northeast-1,edgecast
71,200,2938,9.71698760986328,HIT,ap-northeast-1,edgecast
72,200,115172,2548.74992370605,MISS,ap-northeast-1,edgecast
72,200,115172,58.2981109619141,HIT,ap-northeast-1,edgecast
73,200,6919,596.502065658569,MISS,ap-northeast-1,edgecast
73,200,6919,6.19602203369141,HIT,ap-northeast-1,edgecast
74,200,5175,508.968830108643,MISS,ap-northeast-1,edgecast
74,200,5175,75.498104095459,HIT,ap-northeast-1,edgecast
75,200,6341,542.891979217529,MISS,ap-northeast-1,edgecast
75,200,6341,26.8819332122803,HIT,ap-northeast-1,edgecast
76,200,17441,781.934022903442,MISS,ap-northeast-1,edgecast
76,200,17441,39.586067199707,HIT,ap-northeast-1,edgecast
77,200,5307,623.490810394287,MISS,ap-northeast-1,edgecast
77,200,5307,8.0111026763916,HIT,ap-northeast-1,edgecast
78,200,13335,493.151903152466,MISS,ap-northeast-1,edgecast
78,200,13335,33.2770347595215,HIT,ap-northeast-1,edgecast
79,200,11794,611.407041549683,MISS,ap-northeast-1,edgecast
79,200,11794,9.45091247558594,HIT,ap-northeast-1,edgecast
80,200,32027,566.693067550659,MISS,ap-northeast-1,edgecast
80,200,32027,42.4230098724365,HIT,ap-northeast-1,edgecast
81,200,3263,428.400993347168,MISS,ap-northeast-1,edgecast
81,200,3263,14.6780014038086,HIT,ap-northeast-1,edgecast
82,200,7931,486.52195930481,MISS,ap-northeast-1,edgecast
82,200,7931,27.1658897399902,HIT,ap-northeast-1,edgecast
