url_num,code,content-length,ms,hit/miss,cdn
194,200,12156,26.4849662780762,MISS,akamai
194,200,12156,29.5212268829346,HIT,akamai
195,200,10816,29.2918682098389,MISS,akamai
195,200,10816,26.5319347381592,HIT,akamai
196,200,29642,38.3591651916504,MISS,akamai
196,200,29642,35.473108291626,HIT,akamai
197,200,2937,19.9778079986572,MISS,akamai
197,200,2937,19.6549892425537,HIT,akamai
198,200,7306,27.6720523834229,MISS,akamai
198,200,7306,25.3820419311523,HIT,akamai
199,200,2278,19.2809104919434,MISS,akamai
199,200,2278,17.0829296112061,HIT,akamai
200,200,5377,21.9359397888184,MISS,akamai
200,200,5377,19.0560817718506,HIT,akamai
201,200,5822,25.8939266204834,MISS,akamai
201,200,5822,24.63698387146,HIT,akamai
202,200,15173,28.9380550384521,MISS,akamai
202,200,15173,25.691032409668,HIT,akamai
203,200,224391,84.1820240020752,MISS,akamai
203,200,224391,92.8590297698975,HIT,akamai
204,200,57032,46.3438034057617,MISS,akamai
204,200,57032,42.8619384765625,HIT,akamai
205,200,20394,33.8590145111084,MISS,akamai
205,200,20394,32.5078964233398,HIT,akamai
206,200,52219,46.7588901519775,MISS,akamai
206,200,52219,43.0538654327393,HIT,akamai
207,200,77288,58.7499141693115,MISS,akamai
207,200,77288,51.4280796051025,HIT,akamai
208,200,77288,49.5119094848633,MISS,akamai
208,200,77288,47.4989414215088,HIT,akamai
209,200,8032,26.1969566345215,MISS,akamai
209,200,8032,26.3669490814209,HIT,akamai
210,200,8032,29.6409130096436,MISS,akamai
210,200,8032,23.8769054412842,HIT,akamai
211,200,23087,34.3189239501953,MISS,akamai
211,200,23087,36.4739894866943,HIT,akamai
212,200,23087,35.9559059143066,MISS,akamai
212,200,23087,35.8381271362305,HIT,akamai
213,200,4870,20.7469463348389,MISS,akamai
213,200,4870,19.0448760986328,HIT,akamai
214,200,382326,504.345893859863,MISS,akamai
214,200,382326,131.434202194214,HIT,akamai
215,200,579095,184.439897537231,MISS,akamai
215,200,579095,182.320117950439,HIT,akamai
216,200,579095,177.775144577026,MISS,akamai
216,200,579095,173.935890197754,HIT,akamai
217,200,7243,28.7661552429199,MISS,akamai
217,200,7243,24.0421295166016,HIT,akamai
218,200,11256,26.1580944061279,MISS,akamai
218,200,11256,25.0039100646973,HIT,akamai
219,200,131830,70.1899528503418,MISS,akamai
219,200,131830,62.9959106445312,HIT,akamai
220,200,33312,38.1131172180176,MISS,akamai
220,200,33312,36.8890762329102,HIT,akamai
221,200,27388,39.7021770477295,MISS,akamai
221,200,27388,34.6379280090332,HIT,akamai
222,200,19110,33.721923828125,MISS,akamai
222,200,19110,36.4961624145508,HIT,akamai
223,200,607,20.2109813690186,MISS,akamai
223,200,607,16.1337852478027,HIT,akamai
224,200,4285,18.8100337982178,MISS,akamai
224,200,4285,18.3207988739014,HIT,akamai
225,200,24052,35.9780788421631,MISS,akamai
225,200,24052,32.6950550079346,HIT,akamai
226,200,16753,28.8589000701904,MISS,akamai
226,200,16753,26.3760089874268,HIT,akamai
227,200,6774,26.6039371490479,MISS,akamai
227,200,6774,25.1679420471191,HIT,akamai
228,200,172568,76.1978626251221,MISS,akamai
228,200,172568,78.6879062652588,HIT,akamai
229,200,9716,29.0131568908691,MISS,akamai
229,200,9716,25.3059864044189,HIT,akamai
230,200,12710,27.7118682861328,MISS,akamai
230,200,12710,26.1690616607666,HIT,akamai
231,200,38900,40.2088165283203,MISS,akamai
231,200,38900,36.9877815246582,HIT,akamai
232,200,25120,35.132884979248,MISS,akamai
232,200,25120,33.8919162750244,HIT,akamai
233,200,29054,35.4378223419189,MISS,akamai
233,200,29054,37.2869968414307,HIT,akamai
234,200,28166,35.6857776641846,MISS,akamai
234,200,28166,35.3291034698486,HIT,akamai
235,200,41436,38.707971572876,MISS,akamai
235,200,41436,38.5720729827881,HIT,akamai
236,200,23872,46.5250015258789,MISS,akamai
236,200,23872,34.1360569000244,HIT,akamai
237,200,2600,18.6119079589844,MISS,akamai
237,200,2600,18.2421207427979,HIT,akamai
238,200,113406,61.5799427032471,MISS,akamai
238,200,113406,55.82594871521,HIT,akamai
239,200,6415,28.1050205230713,MISS,akamai
239,200,6415,24.7128009796143,HIT,akamai
240,200,4632,20.2960968017578,MISS,akamai
240,200,4632,19.4430351257324,HIT,akamai
241,200,5745,25.3920555114746,MISS,akamai
241,200,5745,24.7821807861328,HIT,akamai
242,200,15779,26.8011093139648,MISS,akamai
242,200,15779,28.1410217285156,HIT,akamai
243,200,5105,19.7219848632812,MISS,akamai
243,200,5105,18.5191631317139,HIT,akamai
244,200,13325,28.4421443939209,MISS,akamai
244,200,13325,28.9030075073242,HIT,akamai
245,200,11711,27.6479721069336,MISS,akamai
245,200,11711,25.5270004272461,HIT,akamai
246,200,32882,45.4959869384766,MISS,akamai
246,200,32882,38.2120609283447,HIT,akamai
247,200,3055,18.2647705078125,MISS,akamai
247,200,3055,18.1419849395752,HIT,akamai
248,200,7737,26.2000560760498,MISS,akamai
248,200,7737,27.5819301605225,HIT,akamai
249,200,2294,57.7328205108643,MISS,akamai
249,200,2294,19.9429988861084,HIT,akamai
250,200,5616,70.8858966827393,MISS,akamai
250,200,5616,24.3308544158936,HIT,akamai
251,200,4833,58.9938163757324,MISS,akamai
251,200,4833,19.6390151977539,HIT,akamai
252,200,13437,84.5639705657959,MISS,akamai
252,200,13437,25.3300666809082,HIT,akamai
253,200,225627,132.643938064575,MISS,akamai
253,200,225627,97.3129272460938,HIT,akamai
254,200,56282,100.746154785156,MISS,akamai
254,200,56282,41.024923324585,HIT,akamai
255,200,19756,73.0729103088379,MISS,akamai
255,200,19756,33.9198112487793,HIT,akamai
256,200,52447,105.333089828491,MISS,akamai
256,200,52447,45.8018779754639,HIT,akamai
257,200,52447,66.5359497070312,HIT,akamai
258,200,77566,98.2580184936523,MISS,akamai
258,200,77566,52.2580146789551,HIT,akamai
259,200,77566,299.805879592896,MISS,akamai
259,200,77566,47.4469661712646,HIT,akamai
260,200,7653,67.1920776367188,MISS,akamai
260,200,7653,25.378942489624,HIT,akamai
261,200,7653,92.7472114562988,MISS,akamai
261,200,7653,25.2110958099365,HIT,akamai
262,200,22647,85.6189727783203,MISS,akamai
262,200,22647,34.8989963531494,HIT,akamai
263,200,22647,98.0229377746582,MISS,akamai
263,200,22647,35.7840061187744,HIT,akamai
264,200,4523,67.9910182952881,MISS,akamai
264,200,4523,18.4640884399414,HIT,akamai
265,200,4523,81.5129280090332,MISS,akamai
265,200,4523,19.8161602020264,HIT,akamai
266,200,395566,253.993988037109,MISS,akamai
266,200,395566,129.817008972168,HIT,akamai
267,200,600991,315.226793289185,MISS,akamai
267,200,600991,188.775062561035,HIT,akamai
268,200,600991,309.182167053223,MISS,akamai
268,200,600991,184.257030487061,HIT,akamai
269,200,6827,77.2190093994141,MISS,akamai
269,200,6827,25.1989364624023,HIT,akamai
270,200,3528,56.9500923156738,MISS,akamai
270,200,3528,18.4311866760254,HIT,akamai
271,200,844165,430.381059646606,MISS,akamai
271,200,844165,241.725921630859,HIT,akamai
272,200,132634,182.325839996338,MISS,akamai
272,200,132634,70.8279609680176,HIT,akamai
273,200,32911,139.363050460815,MISS,akamai
273,200,32911,35.1219177246094,HIT,akamai
274,200,26611,84.1050148010254,MISS,akamai
274,200,26611,35.4070663452148,HIT,akamai
275,200,18394,138.844013214111,MISS,akamai
275,200,18394,31.8090915679932,HIT,akamai
276,200,1135,59.0600967407227,MISS,akamai
276,200,1135,18.5439586639404,HIT,akamai
277,200,3963,65.6311511993408,MISS,akamai
277,200,3963,19.6249485015869,HIT,akamai
278,200,23753,47.9669570922852,MISS,akamai
278,200,23753,32.4149131774902,HIT,akamai
279,200,16242,78.5670280456543,MISS,akamai
279,200,16242,27.6141166687012,HIT,akamai
280,200,6540,32.4280261993408,MISS,akamai
280,200,6540,25.9699821472168,HIT,akamai
281,200,169105,89.6618366241455,MISS,akamai
281,200,169105,72.3781585693359,HIT,akamai
282,200,9068,33.7371826171875,MISS,akamai
282,200,9068,27.1451473236084,HIT,akamai
283,200,12026,32.8311920166016,MISS,akamai
283,200,12026,27.4901390075684,HIT,akamai
284,200,22547,35.1319313049316,MISS,akamai
284,200,22547,35.1450443267822,HIT,akamai
285,200,25874,44.1169738769531,MISS,akamai
285,200,25874,33.9839458465576,HIT,akamai
286,200,26414,41.8581962585449,MISS,akamai
286,200,26414,35.8741283416748,HIT,akamai
287,200,36671,65.0839805603027,MISS,akamai
287,200,36671,34.8861217498779,HIT,akamai
288,200,24723,72.5128650665283,MISS,akamai
288,200,24723,35.0251197814941,HIT,akamai
289,200,2643,436.645030975342,MISS,akamai
289,200,2643,19.44899559021,HIT,akamai
290,200,97296,66.4639472961426,MISS,akamai
290,200,97296,56.9791793823242,HIT,akamai
291,200,6114,37.6160144805908,MISS,akamai
291,200,6114,24.4410037994385,HIT,akamai
292,200,4326,27.3809432983398,MISS,akamai
292,200,4326,18.9220905303955,HIT,akamai
293,200,5321,75.1810073852539,MISS,akamai
293,200,5321,19.3040370941162,HIT,akamai
294,200,14316,144.122838973999,MISS,akamai
294,200,14316,27.3489952087402,HIT,akamai
295,200,4489,39.2379760742188,MISS,akamai
295,200,4489,18.251895904541,HIT,akamai
296,200,11423,218.610048294067,MISS,akamai
296,200,11423,26.5800952911377,HIT,akamai
297,200,10197,37.4000072479248,MISS,akamai
297,200,10197,24.4300365447998,HIT,akamai
298,200,27441,609.43078994751,MISS,akamai
298,200,27441,34.930944442749,HIT,akamai
299,200,2742,25.5701541900635,MISS,akamai
299,200,2742,18.9950466156006,HIT,akamai
300,200,6849,33.8199138641357,MISS,akamai
300,200,6849,25.2540111541748,HIT,akamai
301,200,2218,28.3808708190918,MISS,akamai
301,200,2218,19.1020965576172,HIT,akamai
302,200,4980,38.4650230407715,MISS,akamai
302,200,4980,20.1220512390137,HIT,akamai
303,200,4747,197.374105453491,MISS,akamai
303,200,4747,31.9600105285645,HIT,akamai
304,200,13062,81.3679695129395,MISS,akamai
304,200,13062,27.7678966522217,HIT,akamai
305,200,189247,82.1678638458252,MISS,akamai
305,200,189247,76.9498348236084,HIT,akamai
306,200,49607,82.1800231933594,MISS,akamai
306,200,49607,48.1829643249512,HIT,akamai
307,200,18238,36.1330509185791,MISS,akamai
307,200,18238,27.0988941192627,HIT,akamai
308,200,46219,80.5540084838867,MISS,akamai
308,200,46219,43.6029434204102,HIT,akamai
309,200,66529,48.6159324645996,MISS,akamai
309,200,66529,46.5888977050781,HIT,akamai
310,200,66529,356.194972991943,MISS,akamai
310,200,66529,44.2609786987305,HIT,akamai
311,200,7223,30.0741195678711,MISS,akamai
311,200,7223,23.8840579986572,HIT,akamai
312,200,7223,29.3660163879395,MISS,akamai
312,200,7223,24.1990089416504,HIT,akamai
313,200,20639,47.0190048217773,MISS,akamai
313,200,20639,32.8819751739502,HIT,akamai
314,200,20639,55.1769733428955,MISS,akamai
314,200,20639,31.2621593475342,HIT,akamai
315,200,4451,25.3660678863525,MISS,akamai
315,200,4451,21.6009616851807,HIT,akamai
316,200,314695,108.566999435425,MISS,akamai
316,200,314695,113.887071609497,HIT,akamai
317,200,471084,216.310977935791,MISS,akamai
317,200,471084,145.697832107544,HIT,akamai
318,200,471084,160.233974456787,MISS,akamai
318,200,471084,146.827936172485,HIT,akamai
319,200,6636,34.7709655761719,MISS,akamai
319,200,6636,24.3098735809326,HIT,akamai
320,200,4646,19.4621086120605,MISS,akamai
320,200,4646,18.8460350036621,HIT,akamai
321,200,112755,70.6520080566406,MISS,akamai
321,200,112755,55.3188323974609,HIT,akamai
322,200,29407,35.675048828125,MISS,akamai
322,200,29407,36.1430644989014,HIT,akamai
323,200,24229,51.2189865112305,MISS,akamai
323,200,24229,34.1601371765137,HIT,akamai
324,200,16715,27.8000831604004,MISS,akamai
324,200,16715,29.3309688568115,HIT,akamai
325,200,1104,34.3408584594727,MISS,akamai
325,200,1104,16.7238712310791,HIT,akamai
326,200,3856,25.7668495178223,MISS,akamai
326,200,3856,19.6099281311035,HIT,akamai
327,200,21636,52.5500774383545,MISS,akamai
327,200,21636,37.2440814971924,HIT,akamai
328,200,14581,36.855936050415,MISS,akamai
328,200,14581,27.230978012085,HIT,akamai
329,200,8024,64.9399757385254,MISS,akamai
329,200,8024,27.6520252227783,HIT,akamai
330,200,232334,102.649927139282,MISS,akamai
330,200,232334,95.4749584197998,HIT,akamai
331,200,11456,111.182928085327,MISS,akamai
331,200,11456,26.9420146942139,HIT,akamai
332,200,15138,139.700889587402,MISS,akamai
332,200,15138,26.5488624572754,HIT,akamai
333,200,30614,300.931930541992,MISS,akamai
333,200,30614,34.0549945831299,HIT,akamai
334,200,34801,236.425161361694,MISS,akamai
334,200,34801,37.0810031890869,HIT,akamai
335,200,35688,36.7429256439209,MISS,akamai
335,200,35688,36.992073059082,HIT,akamai
336,200,50697,52.6349544525146,MISS,akamai
336,200,50697,40.6320095062256,HIT,akamai
337,200,32119,163.130044937134,MISS,akamai
337,200,32119,37.4438762664795,HIT,akamai
338,200,2857,23.5779285430908,MISS,akamai
338,200,2857,17.8899765014648,HIT,akamai
339,200,140040,340.085029602051,MISS,akamai
339,200,140040,64.1121864318848,HIT,akamai
340,200,7055,37.7650260925293,MISS,akamai
340,200,7055,25.1100063323975,HIT,akamai
341,200,5255,40.7049655914307,MISS,akamai
341,200,5255,19.2930698394775,HIT,akamai
342,200,6655,52.649974822998,MISS,akamai
342,200,6655,25.0029563903809,HIT,akamai
343,200,18605,38.6521816253662,MISS,akamai
343,200,18605,32.30881690979,HIT,akamai
344,200,6009,36.4360809326172,MISS,akamai
344,200,6009,27.3489952087402,HIT,akamai
345,200,16720,46.7410087585449,MISS,akamai
345,200,16720,26.871919631958,HIT,akamai
346,200,14512,41.3899421691895,MISS,akamai
