url_num,code,content-length,ms,hit/miss,isp,cdn
2850,200,89483,20.3979015350342,MISS,us-west-1,akamai
2850,200,89483,15.4008865356445,HIT,us-west-1,akamai
2851,200,29155,364.674091339111,MISS,us-west-1,akamai
2851,200,29155,10.1969242095947,MISS,us-west-1,akamai
2851,200,29155,14.423131942749,HIT,us-west-1,akamai
2852,200,90998,648.569107055664,MISS,us-west-1,akamai
2852,200,90998,20.4870700836182,MISS,us-west-1,akamai
2852,200,90998,19.0999507904053,HIT,us-west-1,akamai
2853,200,90998,393.943786621094,MISS,us-west-1,akamai
2853,200,90998,18.1338787078857,MISS,us-west-1,akamai
2853,200,90998,18.8419818878174,HIT,us-west-1,akamai
2854,200,136924,858.005046844482,MISS,us-west-1,akamai
2854,200,136924,24.7530937194824,MISS,us-west-1,akamai
2854,200,136924,23.2968330383301,HIT,us-west-1,akamai
2855,200,136924,470.525979995728,MISS,us-west-1,akamai
2855,200,136924,27.0020961761475,MISS,us-west-1,akamai
2855,200,136924,14.272928237915,HIT,us-west-1,akamai
2856,200,11257,209.756135940552,MISS,us-west-1,akamai
2856,200,11257,11.4529132843018,MISS,us-west-1,akamai
2856,200,11257,8.80193710327148,HIT,us-west-1,akamai
2857,200,11257,253.021001815796,MISS,us-west-1,akamai
2857,200,11257,8.79478454589844,MISS,us-west-1,akamai
2857,200,11257,9.14406776428223,HIT,us-west-1,akamai
2858,200,11257,9.40895080566406,HIT,us-west-1,akamai
2859,200,36544,428.737878799438,MISS,us-west-1,akamai
2859,200,36544,10.8671188354492,MISS,us-west-1,akamai
2859,200,36544,9.78398323059082,HIT,us-west-1,akamai
2860,200,36544,358.464002609253,MISS,us-west-1,akamai
2860,200,36544,14.1401290893555,MISS,us-west-1,akamai
2860,200,36544,12.4309062957764,HIT,us-west-1,akamai
2861,200,6127,162.556886672974,MISS,us-west-1,akamai
2861,200,6127,9.2308521270752,MISS,us-west-1,akamai
2861,200,6127,7.03907012939453,HIT,us-west-1,akamai
2862,200,6127,215.224981307983,MISS,us-west-1,akamai
2862,200,6127,10.7231140136719,MISS,us-west-1,akamai
2862,200,6127,7.39407539367676,HIT,us-west-1,akamai
2863,200,701203,1092.09990501404,MISS,us-west-1,akamai
2863,200,701203,132.550954818726,MISS,us-west-1,akamai
2863,200,701203,44.8131561279297,HIT,us-west-1,akamai
2864,200,1048709,917.994976043701,MISS,us-west-1,akamai
2864,200,1048709,81.0630321502686,MISS,us-west-1,akamai
2864,200,1048709,49.185037612915,HIT,us-west-1,akamai
2865,200,1048709,1331.28809928894,MISS,us-west-1,akamai
2865,200,1048709,102.051973342896,HIT,us-west-1,akamai
2866,200,9930,206.156969070435,MISS,us-west-1,akamai
2866,200,9930,14.693021774292,MISS,us-west-1,akamai
2866,200,9930,6.96611404418945,HIT,us-west-1,akamai
2867,200,15021,200.500011444092,MISS,us-west-1,akamai
2867,200,15021,10.1420879364014,MISS,us-west-1,akamai
2867,200,15021,9.07683372497559,HIT,us-west-1,akamai
2868,200,219592,1032.09090232849,MISS,us-west-1,akamai
2868,200,219592,20.5729007720947,MISS,us-west-1,akamai
2868,200,219592,83.1639766693115,HIT,us-west-1,akamai
2869,200,50094,256.383180618286,MISS,us-west-1,akamai
2869,200,50094,11.2948417663574,MISS,us-west-1,akamai
2869,200,50094,19.4268226623535,HIT,us-west-1,akamai
2870,200,40202,316.24698638916,MISS,us-west-1,akamai
2870,200,40202,9.75298881530762,MISS,us-west-1,akamai
2870,200,40202,19.6988582611084,HIT,us-west-1,akamai
2871,200,26935,305.45711517334,MISS,us-west-1,akamai
2871,200,26935,10.4799270629883,MISS,us-west-1,akamai
2871,200,26935,11.1029148101807,HIT,us-west-1,akamai
2872,200,1446,202.224016189575,MISS,us-west-1,akamai
2872,200,1446,8.23402404785156,MISS,us-west-1,akamai
2872,200,1446,6.84785842895508,HIT,us-west-1,akamai
2873,200,4895,174.823045730591,MISS,us-west-1,akamai
2873,200,4895,7.65299797058105,MISS,us-west-1,akamai
2873,200,4895,8.0869197845459,HIT,us-west-1,akamai
2874,200,38784,408.066987991333,MISS,us-west-1,akamai
2874,200,38784,16.265869140625,MISS,us-west-1,akamai
2874,200,38784,16.6440010070801,HIT,us-west-1,akamai
2875,200,24120,372.061014175415,MISS,us-west-1,akamai
2875,200,24120,16.7222023010254,MISS,us-west-1,akamai
2875,200,24120,14.5299434661865,HIT,us-west-1,akamai
2876,200,7979,221.79913520813,MISS,us-west-1,akamai
2876,200,7979,11.7449760437012,MISS,us-west-1,akamai
2876,200,7979,11.160135269165,HIT,us-west-1,akamai
2877,200,226006,785.814046859741,MISS,us-west-1,akamai
2877,200,226006,30.0710201263428,MISS,us-west-1,akamai
2877,200,226006,24.8830318450928,HIT,us-west-1,akamai
2878,200,11517,228.883028030396,MISS,us-west-1,akamai
2878,200,11517,11.8939876556396,MISS,us-west-1,akamai
2878,200,11517,9.9029541015625,HIT,us-west-1,akamai
2879,200,15711,185.962915420532,MISS,us-west-1,akamai
2879,200,15711,10.2438926696777,MISS,us-west-1,akamai
2879,200,15711,9.70292091369629,HIT,us-west-1,akamai
2880,200,46185,815.222978591919,MISS,us-west-1,akamai
2880,200,46185,14.1730308532715,MISS,us-west-1,akamai
2880,200,46185,14.5909786224365,HIT,us-west-1,akamai
2881,200,32200,306.756973266602,MISS,us-west-1,akamai
2881,200,32200,12.3059749603271,MISS,us-west-1,akamai
2881,200,32200,7.90882110595703,HIT,us-west-1,akamai
2882,200,36971,314.167976379395,MISS,us-west-1,akamai
2882,200,36971,10.7498168945312,MISS,us-west-1,akamai
2882,200,36971,8.43214988708496,HIT,us-west-1,akamai
2883,200,38155,418.922901153564,MISS,us-west-1,akamai
2883,200,38155,10.004997253418,MISS,us-west-1,akamai
2883,200,38155,12.7050876617432,HIT,us-west-1,akamai
2884,200,53594,505.176067352295,MISS,us-west-1,akamai
2884,200,53594,15.6500339508057,MISS,us-west-1,akamai
2884,200,53594,15.812873840332,HIT,us-west-1,akamai
2885,200,33032,373.35991859436,MISS,us-west-1,akamai
2885,200,33032,17.423152923584,MISS,us-west-1,akamai
2885,200,33032,10.8299255371094,HIT,us-west-1,akamai
2886,200,2700,159.087896347046,MISS,us-west-1,akamai
2886,200,2700,9.7808837890625,MISS,us-west-1,akamai
2886,200,2700,7.58695602416992,HIT,us-west-1,akamai
