url_num,code,content-length,ms,hit/miss
94,200,8590,7.76576995849609,HIT
95,200,24798,10.9720230102539,HIT
96,200,24798,11.106014251709,HIT
97,200,5125,11.538028717041,HIT
98,200,408445,104.795932769775,HIT
99,200,619936,163.42306137085,HIT
100,200,619936,153.800964355469,HIT
101,200,7490,7.19213485717773,HIT
102,200,9786,7.95578956604004,HIT
103,200,135050,33.0500602722168,HIT
104,200,33872,114.392042160034,HIT
105,200,27795,13.3688449859619,HIT
106,200,19650,9.8569393157959,HIT
107,200,1069,7.31086730957031,HIT
108,200,4325,6.12902641296387,HIT
109,200,26045,12.7251148223877,HIT
110,200,17389,9.56106185913086,HIT
111,200,7912,10.0769996643066,HIT
112,200,7912,7.3089599609375,HIT
113,200,225595,66.9779777526855,HIT
114,200,11752,9.50813293457031,HIT
115,200,11752,8.25786590576172,HIT
116,200,15178,8.60095024108887,HIT
117,200,15178,10.5860233306885,HIT
118,200,46697,27.7159214019775,HIT
119,200,30050,12.8011703491211,HIT
120,200,30050,11.3010406494141,HIT
121,200,34773,12.9079818725586,HIT
122,200,6289,6.93106651306152,HIT
123,200,34524,12.2997760772705,HIT
124,200,49736,16.0918235778809,HIT
125,200,31640,11.7721557617188,HIT
126,200,31640,13.063907623291,HIT
127,200,2987,8.05306434631348,HIT
128,200,2987,5.56707382202148,HIT
129,200,136768,150.010108947754,HIT
130,200,7495,6.65116310119629,HIT
131,200,5376,6.65497779846191,HIT
132,200,6595,6.38699531555176,HIT
133,200,18806,18.5549259185791,HIT
134,200,5798,8.17084312438965,HIT
135,200,15416,20.1871395111084,HIT
136,200,13573,8.18300247192383,HIT
137,200,38276,13.4360790252686,HIT
138,200,3343,31.9569110870361,HIT
139,200,8920,7.23600387573242,HIT
140,200,2531,5.56492805480957,HIT
141,200,6526,6.6220760345459,HIT
142,200,6743,24.7428417205811,HIT
143,200,18470,10.2620124816895,HIT
144,200,274052,71.4428424835205,HIT
145,200,67339,29.7949314117432,HIT
146,200,23666,10.8039379119873,HIT
147,200,63069,18.2571411132812,HIT
148,200,63069,24.3790149688721,HIT
149,200,93066,26.1540412902832,HIT
150,200,47752,17.1241760253906,HIT
151,200,93066,25.2060890197754,HIT
152,200,8808,43.7519550323486,HIT
153,200,8808,7.7669620513916,HIT
154,200,26890,11.8310451507568,HIT
155,200,26890,13.9169692993164,HIT
156,200,5424,9.40203666687012,HIT
157,200,5424,7.39097595214844,HIT
158,200,473052,117.389917373657,HIT
159,200,716281,176.072120666504,HIT
160,200,716281,188.137054443359,HIT
161,200,8292,20.0150012969971,HIT
162,200,12925,9.29498672485352,HIT
163,200,1016002,299.998044967651,HIT
164,200,159936,40.2288436889648,HIT
165,200,39219,13.6899948120117,HIT
166,200,32148,21.9788551330566,HIT
167,200,22229,82.0209980010986,HIT
168,200,767,5.05495071411133,HIT
169,200,4605,6.0279369354248,HIT
170,200,28650,10.9620094299316,HIT
171,200,19251,13.0290985107422,HIT
172,200,7266,6.83999061584473,HIT
173,200,184116,46.6079711914062,HIT
174,200,184116,52.5720119476318,HIT
175,200,10230,7.720947265625,HIT
176,200,10230,10.0507736206055,HIT
177,200,13224,11.0399723052979,HIT
178,200,13224,8.93712043762207,HIT
179,200,25814,10.7550621032715,HIT
180,200,29513,14.0211582183838,HIT
181,200,29332,12.610912322998,HIT
182,200,29332,11.3379955291748,HIT
183,200,41855,16.4878368377686,HIT
184,200,26295,47.1310615539551,HIT
185,200,2810,5.32197952270508,HIT
186,200,2810,5.24401664733887,HIT
187,200,112720,29.4759273529053,HIT
188,200,6699,6.50501251220703,HIT
189,200,6699,6.31594657897949,HIT
190,200,5135,6.44016265869141,HIT
191,200,5984,9.48309898376465,HIT
192,200,16257,8.02302360534668,HIT
193,200,4858,5.58996200561523,HIT
194,200,12156,163.872003555298,HIT
195,200,10816,52.9038906097412,HIT
196,200,29642,44.7070598602295,HIT
197,200,2937,16.2630081176758,HIT
198,200,7306,6.60300254821777,HIT
199,200,2278,6.21891021728516,HIT
200,200,5377,8.6967945098877,HIT
201,200,5822,6.47401809692383,HIT
202,200,15173,10.8799934387207,HIT
203,200,224391,119.590044021606,HIT
204,200,57032,17.6489353179932,HIT
205,200,20394,10.9310150146484,HIT
206,200,52219,20.7729339599609,HIT
207,200,77288,41.8400764465332,HIT
208,200,77288,22.1321582794189,HIT
209,200,8032,14.570951461792,HIT
210,200,8032,7.61508941650391,HIT
211,200,23087,10.8129978179932,HIT
212,200,23087,11.7671489715576,HIT
213,200,4870,5.89489936828613,HIT
214,200,382326,95.2920913696289,HIT
215,200,579095,278.395891189575,HIT
216,200,579095,136.888980865479,HIT
217,200,7243,6.42800331115723,HIT
218,200,11256,10.6291770935059,HIT
219,200,131830,40.6949520111084,HIT
220,200,33312,13.0231380462646,HIT
221,200,27388,14.207124710083,HIT
222,200,19110,9.74202156066895,HIT
223,200,607,4.92000579833984,HIT
224,200,4285,5.89799880981445,HIT
225,200,24052,13.7889385223389,HIT
226,200,16753,9.93013381958008,HIT
227,200,6774,7.78412818908691,HIT
228,200,172568,46.8218326568604,HIT
229,200,9716,9.4139575958252,HIT
230,200,12710,9.16600227355957,HIT
231,200,38900,21.7959880828857,HIT
232,200,25120,20.9989547729492,HIT
233,200,29054,12.1579170227051,HIT
234,200,28166,11.6109848022461,HIT
235,200,41436,17.1780586242676,HIT
236,200,23872,12.5181674957275,HIT
237,200,2600,5.31697273254395,HIT
238,200,113406,29.8681259155273,HIT
239,200,6415,6.86383247375488,HIT
240,200,4632,7.26413726806641,HIT
241,200,5745,24.5449542999268,HIT
242,200,15779,12.9280090332031,HIT
243,200,5105,8.92114639282227,HIT
244,200,13325,8.96000862121582,HIT
245,200,11711,7.99703598022461,HIT
246,200,32882,12.0968818664551,HIT
247,200,3055,5.85103034973145,HIT
248,200,7737,8.82291793823242,HIT
249,200,2294,5.88297843933105,HIT
250,200,5616,7.31682777404785,HIT
251,200,4833,7.15017318725586,HIT
252,200,13437,7.25889205932617,HIT
253,200,225627,63.9119148254395,HIT
254,200,56282,17.8298950195312,HIT
255,200,19756,11.8789672851562,HIT
256,200,52447,18.5449123382568,HIT
257,200,52447,20.8899974822998,HIT
258,200,77566,119.954824447632,HIT
259,200,77566,94.0608978271484,HIT
260,200,7653,8.24189186096191,HIT
261,200,7653,8.50200653076172,HIT
262,200,22647,10.6229782104492,HIT
263,200,22647,13.6370658874512,HIT
264,200,4523,6.23083114624023,HIT
265,200,4523,7.1260929107666,HIT
266,200,395566,102.473020553589,HIT
267,200,600991,150.821924209595,HIT
268,200,600991,185.616016387939,HIT
269,200,6827,7.54809379577637,HIT
270,200,3528,5.90610504150391,HIT
271,200,844165,210.726976394653,HIT
272,200,132634,35.2649688720703,HIT
273,200,32911,14.01686668396,HIT
274,200,26611,606.191158294678,HIT
275,200,18394,9.70697402954102,HIT
276,200,1135,5.68795204162598,HIT
277,200,3963,6.9730281829834,HIT
278,200,23753,20.8151340484619,HIT
279,200,16242,10.991096496582,HIT
280,200,6540,9.02199745178223,HIT
281,200,169105,42.6909923553467,HIT
282,200,9068,6.86407089233398,HIT
283,200,12026,9.18102264404297,HIT
284,200,22547,67.7340030670166,HIT
285,200,25874,11.6341114044189,HIT
286,200,26414,25.1150131225586,HIT
287,200,36671,21.7099189758301,HIT
288,200,24723,13.6091709136963,HIT
289,200,2643,6.42991065979004,HIT
290,200,97296,35.4931354522705,HIT
291,200,6114,28.7430286407471,HIT
292,200,4326,30.9488773345947,HIT
293,200,5321,8.7897777557373,HIT
294,200,14316,8.54396820068359,HIT
295,200,4489,25.1448154449463,HIT
296,200,11423,8.53490829467773,HIT
297,200,10197,7.80582427978516,HIT
298,200,27441,12.394905090332,HIT
299,200,2742,5.66196441650391,HIT
300,200,6849,9.3231201171875,HIT
301,200,2218,13.5540962219238,HIT
302,200,4980,9.38105583190918,HIT
303,200,4747,6.9420337677002,HIT
304,200,13062,8.68105888366699,HIT
305,200,189247,48.7849712371826,HIT
306,200,49607,16.5600776672363,HIT
307,200,18238,9.56106185913086,HIT
308,200,46219,15.3529644012451,HIT
309,200,66529,29.127836227417,HIT
310,200,66529,20.1060771942139,HIT
311,200,7223,6.93392753601074,HIT
312,200,7223,120.364904403687,HIT
313,200,20639,10.1809501647949,HIT
314,200,20639,9.29808616638184,HIT
315,200,4451,6.37507438659668,HIT
316,200,314695,82.7598571777344,HIT
317,200,471084,119.652986526489,HIT
318,200,471084,109.630107879639,HIT
319,200,6636,8.30316543579102,HIT
320,200,4646,27.7459621429443,HIT
321,200,112755,33.4980487823486,HIT
322,200,29407,11.3880634307861,HIT
323,200,24229,14.5440101623535,HIT
324,200,16715,14.9340629577637,HIT
325,200,1104,29.4299125671387,HIT
326,200,3856,5.90395927429199,HIT
327,200,21636,21.5599536895752,HIT
328,200,14581,8.38804244995117,HIT
329,200,8024,7.55596160888672,HIT
330,200,232334,56.804895401001,HIT
331,200,11456,72.998046875,MISS
331,200,11456,8.87894630432129,HIT
332,200,15138,23.0700969696045,HIT
333,200,30614,15.2699947357178,HIT
334,200,34801,13.0150318145752,HIT
335,200,35688,12.6059055328369,HIT
336,200,50697,16.4110660552979,HIT
337,200,32119,12.5529766082764,HIT
338,200,2857,5.63597679138184,HIT
339,200,140040,58.3689212799072,HIT
340,200,7055,6.45685195922852,HIT
341,200,5255,7.78007507324219,HIT
342,200,6655,6.54697418212891,HIT
343,200,18605,13.7848854064941,HIT
344,200,6009,6.33597373962402,HIT
345,200,16720,10.0729465484619,HIT
346,200,14512,9.49001312255859,HIT
347,200,42539,324.419975280762,HIT
348,200,3407,5.47289848327637,HIT
349,200,9459,6.5460205078125,HIT
350,200,2575,5.76400756835938,HIT
351,200,6684,7.92098045349121,HIT
352,200,7604,6.38008117675781,HIT
353,200,22286,10.0159645080566,HIT
354,200,276649,68.0561065673828,HIT
355,200,69476,20.7271575927734,HIT
356,200,23762,13.0949020385742,HIT
357,200,64210,29.2730331420898,HIT
358,200,64210,22.2489833831787,HIT
359,200,94482,26.8738269805908,HIT
360,200,94482,102.227926254272,HIT
361,200,9060,7.64799118041992,HIT
362,200,9060,8.25881958007812,HIT
363,200,27053,10.7269287109375,HIT
364,200,27053,12.8641128540039,HIT
365,200,5264,7.55691528320312,HIT
366,200,5264,141.464948654175,HIT
367,200,462261,117.357015609741,HIT
368,200,693921,175.225973129272,HIT
369,200,693921,166.374921798706,HIT
370,200,8291,9.03487205505371,HIT
371,200,8723,7.83419609069824,HIT
372,200,162766,50.9359836578369,HIT
373,200,40010,16.5901184082031,HIT
374,200,32282,19.8490619659424,HIT
375,200,22171,19.9639797210693,HIT
376,200,1576,7.85398483276367,HIT
377,200,4495,6.53910636901855,HIT
378,200,28556,12.9740238189697,HIT
379,200,19165,11.7909908294678,HIT
380,200,7752,7.22193717956543,HIT
381,200,217206,60.6060028076172,HIT
382,200,10951,9.32502746582031,HIT
383,200,14269,10.0269317626953,HIT
384,200,28317,11.2791061401367,HIT
385,200,32606,24.3680477142334,HIT
386,200,33296,13.038158416748,HIT
387,200,46898,16.6540145874023,HIT
388,200,30747,11.8989944458008,HIT
389,200,2826,6.63185119628906,HIT
390,200,129299,35.2578163146973,HIT
391,200,6885,6.7899227142334,HIT
392,200,5314,5.71513175964355,HIT
393,200,6135,9.02700424194336,HIT
394,200,17590,10.3058815002441,HIT
395,200,5422,6.8199634552002,HIT
396,200,14570,8.96501541137695,HIT
397,200,12751,8.51202011108398,HIT
398,200,36925,14.3818855285645,HIT
399,200,3103,6.90603256225586,HIT
400,200,8344,7.02309608459473,HIT
401,200,2450,6.07204437255859,HIT
402,200,5932,9.13691520690918,HIT
403,200,7178,142.40288734436,HIT
404,200,21141,9.89317893981934,HIT
405,200,256186,77.1160125732422,HIT
406,200,64036,101.969957351685,HIT
407,200,22479,9.83500480651855,HIT
408,200,58621,20.5328464508057,HIT
409,200,86162,25.3911018371582,HIT
410,200,86162,32.5229167938232,HIT
411,200,8465,6.57320022583008,HIT
412,200,8465,11.3890171051025,HIT
413,200,24914,12.6829147338867,HIT
414,200,24914,10.7839107513428,HIT
415,200,5089,6.34598731994629,HIT
416,200,423888,108.265161514282,HIT
417,200,639396,155.521154403687,HIT
418,200,639396,155.727863311768,HIT
419,200,7846,6.92200660705566,HIT
420,200,7945,7.02214241027832,HIT
421,200,150771,162.862062454224,HIT
422,200,36976,13.8819217681885,HIT
423,200,29998,17.5058841705322,HIT
424,200,20831,10.6148719787598,HIT
425,200,1362,6.67309761047363,HIT
426,200,4486,5.53488731384277,HIT
427,200,26182,32.9220294952393,HIT
428,200,17940,19.8359489440918,HIT
429,200,7744,7.32278823852539,HIT
430,200,226033,58.089017868042,HIT
431,200,11240,46.968936920166,HIT
432,200,14915,7.96008110046387,HIT
433,200,29333,20.9250450134277,HIT
434,200,33558,13.8309001922607,HIT
435,200,34532,13.4601593017578,HIT
436,200,48787,132.276058197021,HIT
437,200,31557,12.631893157959,HIT
438,200,2872,126.291990280151,HIT
439,200,134550,45.9270477294922,HIT
440,200,6999,7.04097747802734,HIT
441,200,5233,6.2718391418457,HIT
442,200,6339,7.16209411621094,HIT
443,200,17800,12.1819972991943,HIT
444,200,5854,9.75990295410156,HIT
445,200,16082,8.86797904968262,HIT
446,200,14129,8.94308090209961,HIT
447,200,40960,15.7299041748047,HIT
448,200,3388,5.56302070617676,HIT
449,200,9007,10.0839138031006,HIT
450,200,2642,10.3061199188232,HIT
451,200,6470,7.52496719360352,HIT
452,200,6449,10.9329223632812,HIT
453,200,19048,19.2971229553223,HIT
454,200,264627,64.8140907287598,HIT
455,200,66446,20.3440189361572,HIT
456,200,22974,13.0338668823242,HIT
457,200,60248,18.3877944946289,HIT
458,200,60248,27.9591083526611,HIT
459,200,89126,27.0729064941406,HIT
460,200,89126,66.5149688720703,HIT
461,200,8588,132.523059844971,HIT
462,200,8588,6.94513320922852,HIT
463,200,25659,11.2500190734863,HIT
464,200,25659,11.4448070526123,HIT
465,200,5131,9.19294357299805,HIT
466,200,5131,6.09993934631348,HIT
467,200,432681,108.708143234253,HIT
468,200,652717,156.960010528564,HIT
469,200,652717,236.94896697998,HIT
470,200,7637,8.51893424987793,HIT
471,200,6346,6.75106048583984,HIT
472,200,156653,42.9728031158447,HIT
473,200,38496,18.7118053436279,HIT
474,200,30991,15.3148174285889,HIT
475,200,21020,9.34100151062012,HIT
476,200,1611,6.49595260620117,HIT
477,200,4417,8.08000564575195,HIT
478,200,27019,11.4481449127197,HIT
479,200,18167,11.2559795379639,HIT
480,200,7240,6.36410713195801,HIT
481,200,213256,68.0711269378662,HIT
482,200,10293,7.33304023742676,HIT
483,200,13906,14.6028995513916,HIT
484,200,27802,14.0750408172607,HIT
485,200,32099,37.7309322357178,HIT
486,200,32090,20.7850933074951,HIT
487,200,45860,17.8539752960205,HIT
488,200,29004,12.7098560333252,HIT
489,200,2816,6.33096694946289,HIT
490,200,127778,41.7759418487549,HIT
491,200,6575,8.57186317443848,HIT
492,200,5042,5.9058666229248,HIT
493,200,6114,146.336078643799,HIT
494,200,17289,11.8718147277832,HIT
495,200,5531,18.3019638061523,HIT
496,200,15142,13.3349895477295,HIT
497,200,13305,10.7700824737549,HIT
498,200,38742,14.6811008453369,HIT
499,200,3172,6.6230297088623,HIT
500,200,8589,8.35299491882324,HIT
501,200,2519,8.01491737365723,HIT
502,200,6112,7.24482536315918,HIT
503,200,6870,8.23688507080078,HIT
504,200,20578,10.3011131286621,HIT
505,200,253374,64.9440288543701,HIT
506,200,62699,20.7760334014893,HIT
507,200,21680,13.4649276733398,HIT
508,200,57746,30.224084854126,HIT
509,200,85411,26.0641574859619,HIT
510,200,85411,137.914896011353,HIT
511,200,8009,6.72411918640137,HIT
512,200,8009,6.6981315612793,HIT
513,200,24389,13.225793838501,HIT
514,200,24389,12.4340057373047,HIT
515,200,4966,7.69519805908203,HIT
516,200,421452,111.654996871948,HIT
517,200,638286,156.671047210693,HIT
518,200,638286,172.713994979858,HIT
519,200,7667,8.30578804016113,HIT
520,200,3716,5.85317611694336,HIT
521,200,148615,42.0258045196533,HIT
522,200,36311,13.8959884643555,HIT
523,200,29420,10.9739303588867,HIT
524,200,20110,49.9930381774902,HIT
525,200,1612,5.30791282653809,HIT
526,200,4253,6.64210319519043,HIT
527,200,26369,12.2559070587158,HIT
528,200,17395,11.8930339813232,HIT
529,200,6529,7.55095481872559,HIT
530,200,172112,51.8949031829834,HIT
531,200,9212,7.16185569763184,HIT
532,200,12146,10.2109909057617,HIT
533,200,23582,10.5109214782715,HIT
534,200,27243,10.8251571655273,HIT
535,200,27625,12.6559734344482,HIT
536,200,38787,13.7238502502441,HIT
537,200,24942,11.3840103149414,HIT
538,200,2567,5.58710098266602,HIT
539,200,103580,30.2400588989258,HIT
540,200,5829,6.46114349365234,HIT
541,200,4401,6.60991668701172,HIT
542,200,5411,8.59785079956055,HIT
543,200,14930,8.79406929016113,HIT
544,200,4791,5.98502159118652,HIT
545,200,12567,8.2850456237793,HIT
546,200,10919,8.83388519287109,HIT
547,200,31375,12.7401351928711,HIT
548,200,2899,5.64885139465332,HIT
549,200,7326,44.7440147399902,MISS
549,200,7326,6.38604164123535,HIT
550,200,2211,5.23996353149414,HIT
551,200,5286,9.97710227966309,HIT
552,200,4287,10.1718902587891,HIT
553,200,12230,12.3541355133057,HIT
554,200,203219,191.498041152954,HIT
555,200,52532,19.4969177246094,HIT
556,200,19010,10.2620124816895,HIT
557,200,48631,18.718957901001,HIT
558,200,48631,15.7661437988281,HIT
559,200,70810,24.5249271392822,HIT
560,200,70810,20.704984664917,HIT
561,200,7249,17.1759128570557,HIT
562,200,7249,6.75106048583984,HIT
563,200,21315,23.3449935913086,HIT
564,200,21315,10.9682083129883,HIT
565,200,4285,31.5840244293213,HIT
566,200,347341,82.4010372161865,HIT
567,200,523902,132.476806640625,HIT
568,200,523902,130.461931228638,HIT
569,200,6645,6.85691833496094,HIT
570,200,3652,5.99002838134766,HIT
571,200,120171,41.8448448181152,HIT
572,200,31239,16.4949893951416,HIT
573,200,25333,10.8850002288818,HIT
574,200,17633,8.62312316894531,HIT
575,200,1300,5.78904151916504,HIT
576,200,3858,6.51001930236816,HIT
577,200,22250,11.138916015625,HIT
578,200,15159,10.0030899047852,HIT
579,200,6146,7.35211372375488,HIT
580,200,171268,41.9530868530273,HIT
581,200,8584,8.56518745422363,HIT
582,200,11415,11.9550228118896,HIT
583,200,11415,8.74805450439453,HIT
584,200,22232,9.73296165466309,HIT
585,200,25771,13.0150318145752,HIT
586,200,25878,13.2970809936523,HIT
587,200,36576,22.5300788879395,HIT
588,200,23952,12.4449729919434,HIT
589,200,2516,5.58996200561523,HIT
590,200,2516,5.00607490539551,HIT
591,200,98384,28.0520915985107,HIT
592,200,5756,5.7680606842041,HIT
593,200,5756,6.35910034179688,HIT
594,200,4183,6.1790943145752,HIT
595,200,4183,6.0570240020752,HIT
596,200,5254,7.13586807250977,HIT
597,200,14153,7.97009468078613,HIT
598,200,4324,8.02302360534668,HIT
599,200,11140,9.03487205505371,HIT
600,200,9816,15.1751041412354,HIT
601,200,27379,16.0870552062988,HIT
602,200,2630,5.89609146118164,HIT
603,200,6529,7.41982460021973,HIT
604,200,2098,5.2649974822998,HIT
605,200,4776,9.21916961669922,HIT
606,200,3846,6.18100166320801,HIT
607,200,10711,7.94601440429688,HIT
608,200,195587,48.6469268798828,HIT
609,200,49263,25.9699821472168,HIT
610,200,17761,10.8680725097656,HIT
611,200,46009,15.9389972686768,HIT
612,200,67347,21.3470458984375,HIT
613,200,67347,19.8760032653809,HIT
614,200,6891,11.5261077880859,HIT
615,200,6891,7.5371265411377,HIT
616,200,20156,9.52601432800293,HIT
617,200,20156,9.37080383300781,HIT
618,200,4100,9.28187370300293,HIT
619,200,334092,90.7418727874756,HIT
620,200,507645,127.539157867432,HIT
621,200,507645,273.443937301636,HIT
622,200,5906,6.46209716796875,HIT
623,200,4756,6.40201568603516,HIT
624,200,114673,30.5609703063965,HIT
625,200,28919,13.0391120910645,HIT
626,200,23839,11.0421180725098,HIT
627,200,16472,9.5069408416748,HIT
628,200,1229,7.30586051940918,HIT
629,200,3708,7.8279972076416,HIT
630,200,21317,10.8799934387207,HIT
631,200,14320,8.17704200744629,HIT
632,200,7626,8.91494750976562,HIT
633,200,271131,75.0179290771484,HIT
634,200,12261,10.1261138916016,HIT
635,200,16013,8.45217704772949,HIT
636,200,49738,16.4668560028076,HIT
637,200,33889,16.4251327514648,HIT
638,200,38964,13.4549140930176,HIT
639,200,40334,16.1030292510986,HIT
640,200,57535,17.5659656524658,HIT
641,200,36731,33.0431461334229,HIT
642,200,2438,5.41591644287109,HIT
643,200,163797,52.6580810546875,HIT
644,200,6605,6.95204734802246,HIT
645,200,4783,7.0030689239502,HIT
646,200,5459,7.65705108642578,HIT
647,200,19239,10.7479095458984,HIT
648,200,8174,7.65490531921387,HIT
649,200,26421,11.3887786865234,HIT
650,200,22657,16.6552066802979,HIT
651,200,75843,28.9819240570068,HIT
652,200,4342,7.06195831298828,HIT
653,200,14036,8.8660717010498,HIT
654,200,2846,6.16002082824707,HIT
655,200,9421,11.6078853607178,HIT
656,200,11683,8.026123046875,HIT
657,200,35196,13.9029026031494,HIT
658,200,324902,87.1050357818604,HIT
659,200,78754,24.8219966888428,HIT
660,200,26319,11.2659931182861,HIT
661,200,68227,22.9549407958984,HIT
662,200,68227,31.6281318664551,HIT
663,200,103323,29.6411514282227,HIT
664,200,51185,17.0259475708008,HIT
665,200,103323,30.1599502563477,HIT
666,200,8137,7.39407539367676,HIT
667,200,8137,8.23807716369629,HIT
668,200,27835,13.1120681762695,HIT
669,200,27835,11.3129615783691,HIT
670,200,4060,147.4449634552,HIT
671,200,4060,6.09207153320312,HIT
672,200,494550,123.594999313354,HIT
673,200,717219,180.76491355896,HIT
674,200,717219,175.739049911499,HIT
675,200,9325,9.29808616638184,HIT
676,200,9803,7.15517997741699,HIT
677,200,192718,47.482967376709,HIT
678,200,45141,24.9319076538086,HIT
679,200,36520,13.9720439910889,HIT
680,200,24349,10.9341144561768,HIT
681,200,1694,7.2779655456543,HIT
682,200,3737,6.35719299316406,HIT
683,200,29670,12.1889114379883,HIT
684,200,20708,9.36698913574219,HIT
685,200,4451,8.01897048950195,HIT
686,200,139592,84.481954574585,HIT
687,200,6319,7.30586051940918,HIT
688,200,8488,7.13300704956055,HIT
689,200,16941,9.5820426940918,HIT
690,200,19804,12.2370719909668,HIT
691,200,21228,11.4760398864746,HIT
692,200,29163,14.3470764160156,HIT
693,200,19904,12.221097946167,HIT
694,200,1740,271.819114685059,HIT
695,200,80059,40.3790473937988,HIT
696,200,3971,6.40392303466797,HIT
697,200,3059,5.55181503295898,HIT
698,200,3426,5.30910491943359,HIT
699,200,9899,8.16702842712402,HIT
700,200,3809,6.22987747192383,HIT
701,200,10820,7.60912895202637,HIT
702,200,9374,7.57312774658203,HIT
703,200,29773,11.9540691375732,HIT
704,200,2177,5.58876991271973,HIT
705,200,6194,8.17203521728516,HIT
706,200,1630,6.01315498352051,HIT
707,200,4291,6.31213188171387,HIT
708,200,5660,6.0889720916748,HIT
709,200,17087,81.7961692810059,HIT
710,200,154918,50.3430366516113,HIT
711,200,39306,13.6520862579346,HIT
712,200,13503,8.38112831115723,HIT
713,200,34585,12.7038955688477,HIT
714,200,34585,15.3388977050781,HIT
715,200,50722,16.4999961853027,HIT
716,200,50722,113.991022109985,HIT
717,200,4861,5.85293769836426,HIT
718,200,4861,6.67500495910645,HIT
719,200,14304,10.3549957275391,HIT
720,200,14304,8.29005241394043,HIT
721,200,2809,5.81789016723633,HIT
722,200,2809,7.56287574768066,HIT
723,200,238361,59.7879886627197,HIT
724,200,353393,94.1338539123535,HIT
725,200,353393,94.7990417480469,HIT
726,200,5254,7.43389129638672,HIT
727,200,6519,11.0831260681152,HIT
728,200,92383,29.3331146240234,HIT
729,200,22621,9.88006591796875,HIT
730,200,18107,10.0440979003906,HIT
731,200,12351,7.65085220336914,HIT
732,200,934,5.01394271850586,HIT
733,200,2556,51.605224609375,HIT
734,200,15330,8.45193862915039,HIT
735,200,10571,9.39702987670898,HIT
736,200,7441,8.1939697265625,HIT
737,200,181745,330.51609992981,HIT
