url_num,code,content-length,ms,hit/miss,cdn
101,200,7490,146.420955657959,MISS,akamai
101,200,7490,79.2250633239746,HIT,akamai
102,200,9786,127.312898635864,MISS,akamai
102,200,9786,82.0281505584717,HIT,akamai
103,200,135050,330.703973770142,MISS,akamai
103,200,135050,299.632787704468,HIT,akamai
104,200,33872,182.159185409546,MISS,akamai
104,200,33872,138.97705078125,HIT,akamai
105,200,27795,189.783096313477,MISS,akamai
105,200,27795,133.845090866089,HIT,akamai
106,200,19650,153.888940811157,MISS,akamai
106,200,19650,106.482982635498,HIT,akamai
107,200,1069,95.6220626831055,MISS,akamai
107,200,1069,61.2161159515381,HIT,akamai
108,200,4325,113.667964935303,MISS,akamai
108,200,4325,73.4648704528809,HIT,akamai
109,200,26045,157.169818878174,MISS,akamai
109,200,26045,113.017082214355,HIT,akamai
110,200,17389,162.361860275269,MISS,akamai
110,200,17389,104.935884475708,HIT,akamai
111,200,7912,128.611087799072,MISS,akamai
111,200,7912,80.388069152832,HIT,akamai
112,200,7912,72.6661682128906,HIT,akamai
113,200,225595,624.786138534546,MISS,akamai
113,200,225595,377.914905548096,HIT,akamai
114,200,11752,129.148006439209,MISS,akamai
114,200,11752,86.0469341278076,HIT,akamai
115,200,11752,79.3490409851074,HIT,akamai
116,200,15178,134.305000305176,MISS,akamai
116,200,15178,129.996061325073,HIT,akamai
117,200,15178,105.448961257935,HIT,akamai
118,200,46697,204.792022705078,MISS,akamai
118,200,46697,160.324096679688,HIT,akamai
119,200,30050,183.945894241333,MISS,akamai
119,200,30050,136.497020721436,HIT,akamai
120,200,30050,128.093957901001,HIT,akamai
121,200,34773,222.941160202026,MISS,akamai
121,200,34773,152.493000030518,HIT,akamai
122,200,6289,128.341913223267,MISS,akamai
122,200,6289,57.2969913482666,HIT,akamai
123,200,34524,183.870792388916,MISS,akamai
123,200,34524,139.692068099976,HIT,akamai
124,200,49736,231.734991073608,MISS,akamai
124,200,49736,185.436010360718,HIT,akamai
125,200,31640,176.027059555054,MISS,akamai
125,200,31640,130.670070648193,HIT,akamai
126,200,31640,153.962850570679,HIT,akamai
127,200,2987,130.826950073242,MISS,akamai
127,200,2987,95.3288078308105,HIT,akamai
128,200,2987,49.9629974365234,HIT,akamai
129,200,136768,293.901920318604,MISS,akamai
129,200,136768,261.595964431763,HIT,akamai
130,200,7495,130.66291809082,MISS,akamai
130,200,7495,99.3258953094482,HIT,akamai
131,200,5376,103.13081741333,MISS,akamai
131,200,5376,55.5360317230225,HIT,akamai
132,200,6595,134.505033493042,MISS,akamai
132,200,6595,57.9268932342529,HIT,akamai
133,200,18806,170.583963394165,MISS,akamai
133,200,18806,102.873086929321,HIT,akamai
134,200,5798,104.443788528442,MISS,akamai
134,200,5798,53.6210536956787,HIT,akamai
135,200,15416,156.929016113281,MISS,akamai
135,200,15416,105.756998062134,HIT,akamai
136,200,13573,127.190828323364,MISS,akamai
136,200,13573,1005.94997406006,HIT,akamai
137,200,38276,198.122978210449,MISS,akamai
137,200,38276,176.729917526245,HIT,akamai
138,200,3343,122.85304069519,MISS,akamai
138,200,3343,54.8789501190186,HIT,akamai
139,200,8920,132.061004638672,MISS,akamai
139,200,8920,79.841136932373,HIT,akamai
140,200,2531,105.033159255981,MISS,akamai
140,200,2531,53.9748668670654,HIT,akamai
141,200,6526,108.157873153687,MISS,akamai
141,200,6526,56.1609268188477,HIT,akamai
142,200,6743,127.341032028198,MISS,akamai
142,200,6743,77.1768093109131,HIT,akamai
143,200,18470,154.199123382568,MISS,akamai
143,200,18470,102.25510597229,HIT,akamai
144,200,274052,401.457071304321,MISS,akamai
144,200,274052,407.783985137939,HIT,akamai
145,200,67339,252.001047134399,MISS,akamai
145,200,67339,215.31081199646,HIT,akamai
146,200,23666,270.887136459351,MISS,akamai
146,200,23666,109.596014022827,HIT,akamai
147,200,63069,239.841938018799,MISS,akamai
147,200,63069,189.733982086182,HIT,akamai
148,200,63069,177.142858505249,HIT,akamai
149,200,93066,296.058177947998,MISS,akamai
149,200,93066,253.79490852356,HIT,akamai
150,200,47752,244.143009185791,MISS,akamai
150,200,47752,161.228895187378,HIT,akamai
151,200,93066,300.658941268921,MISS,akamai
151,200,93066,218.259811401367,HIT,akamai
152,200,8808,139.484882354736,MISS,akamai
152,200,8808,79.9031257629395,HIT,akamai
153,200,8808,127.901077270508,MISS,akamai
153,200,8808,80.0778865814209,HIT,akamai
154,200,26890,154.916048049927,MISS,akamai
154,200,26890,130.927085876465,HIT,akamai
155,200,26890,205.567121505737,MISS,akamai
155,200,26890,131.959915161133,HIT,akamai
156,200,5424,142.667770385742,MISS,akamai
156,200,5424,56.7309856414795,HIT,akamai
157,200,5424,109.417915344238,MISS,akamai
157,200,5424,58.2699775695801,HIT,akamai
158,200,473052,496.844053268433,MISS,akamai
158,200,473052,485.605955123901,HIT,akamai
159,200,716281,676.447153091431,MISS,akamai
159,200,716281,613.301038742065,HIT,akamai
160,200,716281,672.668933868408,MISS,akamai
160,200,716281,641.756057739258,HIT,akamai
161,200,8292,160.870790481567,MISS,akamai
161,200,8292,79.8718929290771,HIT,akamai
162,200,12925,146.169900894165,MISS,akamai
162,200,12925,87.4660015106201,HIT,akamai
163,200,1016002,790.369033813477,MISS,akamai
163,200,1016002,767.497062683105,HIT,akamai
164,200,159936,371.928930282593,MISS,akamai
164,200,159936,295.670032501221,HIT,akamai
165,200,39219,226.984977722168,MISS,akamai
165,200,39219,169.106006622314,HIT,akamai
166,200,32148,221.463918685913,MISS,akamai
166,200,32148,144.706010818481,HIT,akamai
167,200,22229,210.293054580688,MISS,akamai
167,200,22229,106.903076171875,HIT,akamai
168,200,767,121.006965637207,MISS,akamai
168,200,767,52.6039600372314,HIT,akamai
169,200,4605,122.44701385498,MISS,akamai
169,200,4605,93.966007232666,HIT,akamai
170,200,28650,323.430776596069,MISS,akamai
170,200,28650,129.606962203979,HIT,akamai
171,200,19251,169.226169586182,MISS,akamai
171,200,19251,106.340885162354,HIT,akamai
172,200,7266,144.816160202026,MISS,akamai
172,200,7266,80.4958343505859,HIT,akamai
173,200,184116,332.653045654297,MISS,akamai
173,200,184116,343.564987182617,HIT,akamai
174,200,184116,287.955045700073,HIT,akamai
175,200,10230,150.714159011841,MISS,akamai
175,200,10230,79.230785369873,HIT,akamai
176,200,10230,80.031156539917,HIT,akamai
177,200,13224,174.787998199463,MISS,akamai
177,200,13224,85.9310626983643,HIT,akamai
178,200,13224,86.7857933044434,HIT,akamai
179,200,25814,198.914051055908,MISS,akamai
179,200,25814,115.699052810669,HIT,akamai
180,200,29513,203.794002532959,MISS,akamai
180,200,29513,137.837886810303,HIT,akamai
181,200,29332,216.866016387939,MISS,akamai
181,200,29332,131.263971328735,HIT,akamai
182,200,29332,129.224061965942,HIT,akamai
183,200,41855,204.55002784729,MISS,akamai
183,200,41855,165.961980819702,HIT,akamai
184,200,26295,205.883979797363,MISS,akamai
184,200,26295,133.666038513184,HIT,akamai
185,200,2810,117.386102676392,MISS,akamai
185,200,2810,52.9410839080811,HIT,akamai
186,200,2810,58.4051609039307,HIT,akamai
187,200,112720,274.82008934021,MISS,akamai
187,200,112720,248.670101165771,HIT,akamai
188,200,6699,449.579954147339,MISS,akamai
188,200,6699,79.6658992767334,HIT,akamai
189,200,6699,77.2500038146973,HIT,akamai
190,200,5135,111.387014389038,MISS,akamai
190,200,5135,59.3838691711426,HIT,akamai
191,200,5984,112.780094146729,MISS,akamai
191,200,5984,54.6460151672363,HIT,akamai
192,200,16257,244.163990020752,MISS,akamai
192,200,16257,103.13606262207,HIT,akamai
193,200,4858,114.531993865967,MISS,akamai
193,200,4858,53.555965423584,HIT,akamai
194,200,12156,153.732061386108,MISS,akamai
194,200,12156,81.7210674285889,HIT,akamai
195,200,10816,137.64214515686,MISS,akamai
195,200,10816,95.1929092407227,HIT,akamai
196,200,29642,185.219049453735,MISS,akamai
196,200,29642,127.754926681519,HIT,akamai
197,200,2937,107.715129852295,MISS,akamai
197,200,2937,991.66202545166,HIT,akamai
198,200,7306,138.878107070923,MISS,akamai
198,200,7306,79.8990726470947,HIT,akamai
199,200,2278,111.747026443481,MISS,akamai
199,200,2278,53.3120632171631,HIT,akamai
200,200,5377,121.859073638916,MISS,akamai
200,200,5377,56.9620132446289,HIT,akamai
201,200,5822,113.92617225647,MISS,akamai
201,200,5822,55.9291839599609,HIT,akamai
202,200,15173,145.228147506714,MISS,akamai
202,200,15173,108.715057373047,HIT,akamai
203,200,224391,391.972064971924,MISS,akamai
203,200,224391,357.861042022705,HIT,akamai
204,200,57032,231.845140457153,MISS,akamai
204,200,57032,171.098947525024,HIT,akamai
205,200,20394,184.447050094604,MISS,akamai
205,200,20394,114.059925079346,HIT,akamai
206,200,52219,213.170051574707,MISS,akamai
206,200,52219,191.025018692017,HIT,akamai
207,200,77288,268.829107284546,MISS,akamai
207,200,77288,217.149019241333,HIT,akamai
208,200,77288,296.633005142212,MISS,akamai
208,200,77288,229.454040527344,HIT,akamai
209,200,8032,139.976024627686,MISS,akamai
209,200,8032,79.9291133880615,HIT,akamai
210,200,8032,137.408018112183,MISS,akamai
210,200,8032,79.8549652099609,HIT,akamai
211,200,23087,191.681146621704,MISS,akamai
211,200,23087,113.568067550659,HIT,akamai
212,200,23087,187.134981155396,MISS,akamai
212,200,23087,105.95178604126,HIT,akamai
213,200,4870,122.067928314209,MISS,akamai
213,200,4870,55.4709434509277,HIT,akamai
214,200,382326,470.192909240723,MISS,akamai
214,200,382326,427.737951278687,HIT,akamai
215,200,579095,589.56503868103,MISS,akamai
215,200,579095,503.127813339233,HIT,akamai
216,200,579095,593.037128448486,MISS,akamai
216,200,579095,532.313108444214,HIT,akamai
217,200,7243,136.391162872314,MISS,akamai
217,200,7243,76.9279003143311,HIT,akamai
218,200,11256,126.332998275757,MISS,akamai
218,200,11256,82.6828479766846,HIT,akamai
219,200,131830,311.764001846313,MISS,akamai
219,200,131830,274.086952209473,HIT,akamai
220,200,33312,209.835052490234,MISS,akamai
220,200,33312,137.704849243164,HIT,akamai
221,200,27388,183.879852294922,MISS,akamai
221,200,27388,141.084909439087,HIT,akamai
222,200,19110,157.20796585083,MISS,akamai
222,200,19110,108.575105667114,HIT,akamai
223,200,607,106.404066085815,MISS,akamai
223,200,607,51.2750148773193,HIT,akamai
224,200,4285,102.515935897827,MISS,akamai
224,200,4285,74.7590065002441,HIT,akamai
225,200,24052,178.218841552734,MISS,akamai
225,200,24052,107.249021530151,HIT,akamai
226,200,16753,158.012866973877,MISS,akamai
226,200,16753,102.122068405151,HIT,akamai
227,200,6774,123.97313117981,MISS,akamai
227,200,6774,80.6708335876465,HIT,akamai
228,200,172568,347.579956054688,MISS,akamai
228,200,172568,293.180227279663,HIT,akamai
229,200,9716,166.208982467651,MISS,akamai
229,200,9716,79.9601078033447,HIT,akamai
230,200,12710,135.685205459595,MISS,akamai
230,200,12710,83.1880569458008,HIT,akamai
231,200,38900,194.719791412354,MISS,akamai
231,200,38900,160.704135894775,HIT,akamai
232,200,25120,175.524950027466,MISS,akamai
232,200,25120,113.496065139771,HIT,akamai
233,200,29054,780.351161956787,MISS,akamai
233,200,29054,129.36806678772,HIT,akamai
234,200,28166,163.36989402771,MISS,akamai
234,200,28166,142.212152481079,HIT,akamai
235,200,41436,285.408020019531,MISS,akamai
235,200,41436,167.189836502075,HIT,akamai
236,200,23872,177.86717414856,MISS,akamai
236,200,23872,111.742973327637,HIT,akamai
237,200,2600,105.180978775024,MISS,akamai
237,200,2600,52.5369644165039,HIT,akamai
238,200,113406,304.218053817749,MISS,akamai
238,200,113406,280.49111366272,HIT,akamai
239,200,6415,104.336977005005,MISS,akamai
239,200,6415,62.6440048217773,HIT,akamai
240,200,4632,102.707862854004,MISS,akamai
240,200,4632,60.3339672088623,HIT,akamai
241,200,5745,118.552923202515,MISS,akamai
241,200,5745,52.7470111846924,HIT,akamai
242,200,15779,160.639047622681,MISS,akamai
242,200,15779,105.858087539673,HIT,akamai
243,200,5105,101.777076721191,MISS,akamai
243,200,5105,54.3568134307861,HIT,akamai
244,200,13325,163.172006607056,MISS,akamai
244,200,13325,83.8339328765869,HIT,akamai
245,200,11711,126.166105270386,MISS,akamai
245,200,11711,86.3540172576904,HIT,akamai
246,200,32882,193.22681427002,MISS,akamai
246,200,32882,157.132148742676,HIT,akamai
247,200,3055,104.892015457153,MISS,akamai
247,200,3055,52.5858402252197,HIT,akamai
248,200,7737,130.307912826538,MISS,akamai
248,200,7737,95.7858562469482,HIT,akamai
249,200,2294,119.378089904785,MISS,akamai
249,200,2294,60.6811046600342,HIT,akamai
250,200,5616,130.429029464722,MISS,akamai
250,200,5616,54.7831058502197,HIT,akamai
251,200,4833,122.195959091187,MISS,akamai
251,200,4833,61.6769790649414,HIT,akamai
252,200,13437,147.355079650879,MISS,akamai
252,200,13437,86.3149166107178,HIT,akamai
253,200,225627,394.911050796509,MISS,akamai
253,200,225627,348.131895065308,HIT,akamai
254,200,56282,233.31880569458,MISS,akamai
254,200,56282,210.434913635254,HIT,akamai
255,200,19756,155.928134918213,MISS,akamai
255,200,19756,112.727880477905,HIT,akamai
256,200,52447,217.911005020142,MISS,akamai
256,200,52447,169.282913208008,HIT,akamai
257,200,52447,178.419828414917,HIT,akamai
258,200,77566,271.075010299683,MISS,akamai
258,200,77566,212.416172027588,HIT,akamai
259,200,77566,1137.05706596375,MISS,akamai
259,200,77566,221.961975097656,HIT,akamai
260,200,7653,127.187013626099,MISS,akamai
260,200,7653,73.7390518188477,HIT,akamai
261,200,7653,134.213924407959,MISS,akamai
261,200,7653,76.3430595397949,HIT,akamai
262,200,22647,166.35799407959,MISS,akamai
262,200,22647,131.083011627197,HIT,akamai
263,200,22647,368.189096450806,MISS,akamai
263,200,22647,131.443977355957,HIT,akamai
264,200,4523,92.689037322998,MISS,akamai
264,200,4523,55.9720993041992,HIT,akamai
265,200,4523,291.366100311279,MISS,akamai
265,200,4523,60.7399940490723,HIT,akamai
266,200,395566,471.601009368896,MISS,akamai
266,200,395566,444.926023483276,HIT,akamai
267,200,600991,671.697854995728,MISS,akamai
267,200,600991,612.218856811523,HIT,akamai
268,200,600991,573.26602935791,MISS,akamai
268,200,600991,565.598964691162,HIT,akamai
269,200,6827,126.955032348633,MISS,akamai
269,200,6827,76.617956161499,HIT,akamai
270,200,3528,100.656986236572,MISS,akamai
270,200,3528,59.5030784606934,HIT,akamai
271,200,844165,697.627067565918,MISS,akamai
271,200,844165,648.782014846802,HIT,akamai
272,200,132634,340.419054031372,MISS,akamai
272,200,132634,277.297973632812,HIT,akamai
273,200,32911,210.422992706299,MISS,akamai
273,200,32911,144.722938537598,HIT,akamai
274,200,26611,244.139194488525,MISS,akamai
274,200,26611,124.23300743103,HIT,akamai
275,200,18394,164.318084716797,MISS,akamai
275,200,18394,106.670141220093,HIT,akamai
276,200,1135,103.29008102417,MISS,akamai
276,200,1135,55.5069446563721,HIT,akamai
277,200,3963,100.821018218994,MISS,akamai
277,200,3963,53.5001754760742,HIT,akamai
278,200,23753,169.63005065918,MISS,akamai
278,200,23753,136.658906936646,HIT,akamai
279,200,16242,179.531812667847,MISS,akamai
279,200,16242,104.266881942749,HIT,akamai
280,200,6540,104.356050491333,MISS,akamai
280,200,6540,58.8779449462891,HIT,akamai
281,200,169105,324.424028396606,MISS,akamai
281,200,169105,324.894905090332,HIT,akamai
282,200,9068,132.483005523682,MISS,akamai
282,200,9068,82.0741653442383,HIT,akamai
283,200,12026,238.515853881836,MISS,akamai
283,200,12026,87.7230167388916,HIT,akamai
284,200,22547,159.063100814819,MISS,akamai
284,200,22547,125.862121582031,HIT,akamai
285,200,25874,185.833930969238,MISS,akamai
285,200,25874,111.377000808716,HIT,akamai
286,200,26414,180.186986923218,MISS,akamai
286,200,26414,131.119012832642,HIT,akamai
287,200,36671,208.260059356689,MISS,akamai
287,200,36671,144.037961959839,HIT,akamai
288,200,24723,191.328048706055,MISS,akamai
288,200,24723,108.303070068359,HIT,akamai
289,200,2643,103.704929351807,MISS,akamai
289,200,2643,58.7079524993896,HIT,akamai
290,200,97296,306.002140045166,MISS,akamai
290,200,97296,267.901182174683,HIT,akamai
291,200,6114,111.845970153809,MISS,akamai
291,200,6114,56.1978816986084,HIT,akamai
292,200,4326,106.50110244751,MISS,akamai
292,200,4326,54.8770427703857,HIT,akamai
293,200,5321,116.112947463989,MISS,akamai
293,200,5321,61.0048770904541,HIT,akamai
294,200,14316,158.320903778076,MISS,akamai
294,200,14316,105.026006698608,HIT,akamai
295,200,4489,108.679056167603,MISS,akamai
295,200,4489,56.6170215606689,HIT,akamai
296,200,11423,147.76611328125,MISS,akamai
296,200,11423,84.9540233612061,HIT,akamai
297,200,10197,127.938032150269,MISS,akamai
297,200,10197,86.0981941223145,HIT,akamai
298,200,27441,182.353973388672,MISS,akamai
298,200,27441,137.757062911987,HIT,akamai
299,200,2742,107.029914855957,MISS,akamai
299,200,2742,54.7809600830078,HIT,akamai
300,200,6849,121.531009674072,MISS,akamai
300,200,6849,79.4699192047119,HIT,akamai
301,200,2218,140.321969985962,MISS,akamai
301,200,2218,56.3740730285645,HIT,akamai
302,200,4980,106.577157974243,MISS,akamai
302,200,4980,58.150053024292,HIT,akamai
303,200,4747,111.601114273071,MISS,akamai
303,200,4747,87.2359275817871,HIT,akamai
304,200,13062,138.692140579224,MISS,akamai
304,200,13062,114.583015441895,HIT,akamai
305,200,189247,347.710847854614,MISS,akamai
305,200,189247,357.160091400146,HIT,akamai
306,200,49607,227.673053741455,MISS,akamai
306,200,49607,179.311037063599,HIT,akamai
307,200,18238,153.405904769897,MISS,akamai
307,200,18238,107.702970504761,HIT,akamai
308,200,46219,255.223989486694,MISS,akamai
308,200,46219,164.947986602783,HIT,akamai
309,200,66529,243.001937866211,MISS,akamai
309,200,66529,197.924137115479,HIT,akamai
310,200,66529,241.064071655273,MISS,akamai
310,200,66529,206.153869628906,HIT,akamai
311,200,7223,137.28404045105,MISS,akamai
311,200,7223,75.8469104766846,HIT,akamai
312,200,7223,132.877826690674,MISS,akamai
312,200,7223,78.5059928894043,HIT,akamai
313,200,20639,167.779922485352,MISS,akamai
313,200,20639,108.37197303772,HIT,akamai
314,200,20639,159.127235412598,MISS,akamai
314,200,20639,108.121871948242,HIT,akamai
315,200,4451,103.817939758301,MISS,akamai
315,200,4451,57.4610233306885,HIT,akamai
316,200,314695,415.351867675781,MISS,akamai
316,200,314695,392.230033874512,HIT,akamai
317,200,471084,609.949111938477,MISS,akamai
317,200,471084,970.441102981567,HIT,akamai
318,200,471084,549.232006072998,MISS,akamai
318,200,471084,796.823024749756,HIT,akamai
319,200,6636,111.438035964966,MISS,akamai
319,200,6636,57.548999786377,HIT,akamai
320,200,4646,98.9041328430176,MISS,akamai
320,200,4646,53.098201751709,HIT,akamai
321,200,112755,603.600025177002,MISS,akamai
321,200,112755,248.625993728638,HIT,akamai
322,200,29407,182.080984115601,MISS,akamai
322,200,29407,135.097980499268,HIT,akamai
323,200,24229,202.466011047363,MISS,akamai
323,200,24229,112.035989761353,HIT,akamai
324,200,16715,153.344869613647,MISS,akamai
324,200,16715,105.108022689819,HIT,akamai
325,200,1104,195.99986076355,MISS,akamai
325,200,1104,53.8890361785889,HIT,akamai
