url_num,code,content-length,ms,hit/miss
38,200,87593,272.93586730957,MISS
38,200,87593,229.835033416748,HIT
39,200,87593,377.649068832397,MISS
39,200,87593,207.125902175903,HIT
40,200,8817,124.994039535522,MISS
40,200,8817,96.9119071960449,HIT
41,200,8817,133.164167404175,MISS
41,200,8817,96.6081619262695,HIT
42,200,26487,178.102016448975,MISS
42,200,26487,125.850915908813,HIT
43,200,26487,194.910049438477,MISS
43,200,26487,138.401985168457,HIT
44,200,5367,108.909130096436,MISS
44,200,5367,56.1058521270752,HIT
45,200,5367,116.527080535889,MISS
45,200,5367,56.635856628418,HIT
46,200,423600,458.894968032837,MISS
46,200,423600,481.836795806885,HIT
47,200,638502,618.950843811035,MISS
47,200,638502,567.677974700928,HIT
48,200,638502,569.859981536865,MISS
48,200,638502,578.038930892944,HIT
49,200,8013,161.425113677979,MISS
49,200,8013,82.0350646972656,HIT
50,200,12205,133.339166641235,MISS
50,200,12205,87.7599716186523,HIT
51,200,894353,716.320037841797,MISS
51,200,894353,715.087890625,HIT
52,200,153220,333.58097076416,MISS
52,200,153220,291.612148284912,HIT
53,200,39202,207.056045532227,MISS
53,200,39202,164.222002029419,HIT
54,200,32301,186.383962631226,MISS
54,200,32301,138.32688331604,HIT
55,200,22515,222.685098648071,MISS
55,200,22515,109.148979187012,HIT
56,200,1101,105.910062789917,MISS
56,200,1101,52.9460906982422,HIT
57,200,4753,104.980945587158,MISS
57,200,4753,56.6461086273193,HIT
58,200,28151,178.290128707886,MISS
58,200,28151,125.243186950684,HIT
59,200,19403,159.175872802734,MISS
59,200,19403,129.725933074951,HIT
60,200,7349,126.045942306519,MISS
60,200,7349,80.1680088043213,HIT
61,200,186533,323.334932327271,MISS
61,200,186533,333.592891693115,HIT
62,200,10230,128.635883331299,MISS
62,200,10230,82.7600955963135,HIT
63,200,10230,76.5440464019775,HIT
64,200,13548,235.015153884888,MISS
64,200,13548,86.9801044464111,HIT
65,200,13548,90.2779102325439,HIT
66,200,25876,156.931161880493,MISS
66,200,25876,112.483024597168,HIT
67,200,30148,197.103977203369,MISS
67,200,30148,140.597105026245,HIT
68,200,29828,179.913997650146,MISS
68,200,29828,131.314992904663,HIT
69,200,42386,210.619926452637,MISS
69,200,42386,169.65913772583,HIT
70,200,26931,167.748928070068,MISS
70,200,26931,134.032964706421,HIT
71,200,2938,101.404905319214,MISS
71,200,2938,49.5469570159912,HIT
72,200,115172,311.989068984985,MISS
72,200,115172,242.089986801147,HIT
73,200,6919,137.765884399414,MISS
73,200,6919,79.7538757324219,HIT
74,200,5175,101.222991943359,MISS
74,200,5175,62.4079704284668,HIT
75,200,6341,105.433940887451,MISS
75,200,6341,63.4438991546631,HIT
76,200,17441,154.821157455444,MISS
76,200,17441,105.884075164795,HIT
77,200,5307,105.601072311401,MISS
77,200,5307,57.1820735931396,HIT
78,200,13335,1086.63988113403,MISS
78,200,13335,84.8290920257568,HIT
79,200,11794,131.8519115448,MISS
79,200,11794,83.0130577087402,HIT
80,200,32027,187.459945678711,MISS
80,200,32027,135.231018066406,HIT
81,200,3263,110.968112945557,MISS
81,200,3263,55.743932723999,HIT
82,200,7931,129.739046096802,MISS
82,200,7931,77.5091648101807,HIT
83,200,2446,102.654933929443,MISS
83,200,2446,55.2618503570557,HIT
84,200,5980,99.4470119476318,MISS
84,200,5980,58.8369369506836,HIT
85,200,6053,111.181974411011,MISS
85,200,6053,54.9080371856689,HIT
86,200,16031,149.810791015625,MISS
86,200,16031,108.937978744507,HIT
87,200,230208,368.179082870483,MISS
87,200,230208,327.528953552246,HIT
88,200,57620,262.560129165649,MISS
88,200,57620,197.894811630249,HIT
89,200,20745,302.735090255737,MISS
89,200,20745,114.7301197052,HIT
90,200,55474,221.165180206299,MISS
90,200,55474,211.389064788818,HIT
91,200,81448,355.520963668823,MISS
91,200,81448,223.239898681641,HIT
92,200,81448,267.739772796631,MISS
92,200,81448,215.286016464233,HIT
93,200,8590,131.323099136353,MISS
93,200,8590,76.930046081543,HIT
94,200,8590,155.71403503418,MISS
94,200,8590,77.5220394134521,HIT
95,200,24798,201.282978057861,MISS
95,200,24798,115.658044815063,HIT
96,200,24798,159.884929656982,MISS
96,200,24798,147.414922714233,HIT
97,200,5125,97.6669788360596,MISS
97,200,5125,60.8079433441162,HIT
98,200,408445,478.672981262207,MISS
98,200,408445,451.153039932251,HIT
99,200,619936,583.70304107666,MISS
99,200,619936,558.272123336792,HIT
100,200,619936,621.249914169312,MISS
100,200,619936,598.773956298828,HIT
101,200,7490,146.420955657959,MISS
101,200,7490,79.2250633239746,HIT
102,200,9786,127.312898635864,MISS
102,200,9786,82.0281505584717,HIT
103,200,135050,330.703973770142,MISS
103,200,135050,299.632787704468,HIT
104,200,33872,182.159185409546,MISS
104,200,33872,138.97705078125,HIT
105,200,27795,189.783096313477,MISS
105,200,27795,133.845090866089,HIT
106,200,19650,153.888940811157,MISS
106,200,19650,106.482982635498,HIT
107,200,1069,95.6220626831055,MISS
107,200,1069,61.2161159515381,HIT
108,200,4325,113.667964935303,MISS
108,200,4325,73.4648704528809,HIT
109,200,26045,157.169818878174,MISS
109,200,26045,113.017082214355,HIT
110,200,17389,162.361860275269,MISS
110,200,17389,104.935884475708,HIT
111,200,7912,128.611087799072,MISS
111,200,7912,80.388069152832,HIT
112,200,7912,72.6661682128906,HIT
113,200,225595,624.786138534546,MISS
113,200,225595,377.914905548096,HIT
114,200,11752,129.148006439209,MISS
114,200,11752,86.0469341278076,HIT
115,200,11752,79.3490409851074,HIT
116,200,15178,134.305000305176,MISS
116,200,15178,129.996061325073,HIT
117,200,15178,105.448961257935,HIT
118,200,46697,204.792022705078,MISS
118,200,46697,160.324096679688,HIT
119,200,30050,183.945894241333,MISS
119,200,30050,136.497020721436,HIT
120,200,30050,128.093957901001,HIT
121,200,34773,222.941160202026,MISS
121,200,34773,152.493000030518,HIT
122,200,6289,128.341913223267,MISS
122,200,6289,57.2969913482666,HIT
123,200,34524,183.870792388916,MISS
123,200,34524,139.692068099976,HIT
124,200,49736,231.734991073608,MISS
124,200,49736,185.436010360718,HIT
125,200,31640,176.027059555054,MISS
125,200,31640,130.670070648193,HIT
126,200,31640,153.962850570679,HIT
127,200,2987,130.826950073242,MISS
127,200,2987,95.3288078308105,HIT
128,200,2987,49.9629974365234,HIT
129,200,136768,293.901920318604,MISS
129,200,136768,261.595964431763,HIT
130,200,7495,130.66291809082,MISS
130,200,7495,99.3258953094482,HIT
131,200,5376,103.13081741333,MISS
131,200,5376,55.5360317230225,HIT
132,200,6595,134.505033493042,MISS
132,200,6595,57.9268932342529,HIT
133,200,18806,170.583963394165,MISS
133,200,18806,102.873086929321,HIT
134,200,5798,104.443788528442,MISS
134,200,5798,53.6210536956787,HIT
135,200,15416,156.929016113281,MISS
135,200,15416,105.756998062134,HIT
136,200,13573,127.190828323364,MISS
136,200,13573,1005.94997406006,HIT
137,200,38276,198.122978210449,MISS
137,200,38276,176.729917526245,HIT
138,200,3343,122.85304069519,MISS
138,200,3343,54.8789501190186,HIT
139,200,8920,132.061004638672,MISS
139,200,8920,79.841136932373,HIT
140,200,2531,105.033159255981,MISS
140,200,2531,53.9748668670654,HIT
141,200,6526,108.157873153687,MISS
141,200,6526,56.1609268188477,HIT
142,200,6743,127.341032028198,MISS
142,200,6743,77.1768093109131,HIT
143,200,18470,154.199123382568,MISS
143,200,18470,102.25510597229,HIT
144,200,274052,401.457071304321,MISS
144,200,274052,407.783985137939,HIT
145,200,67339,252.001047134399,MISS
145,200,67339,215.31081199646,HIT
146,200,23666,270.887136459351,MISS
146,200,23666,109.596014022827,HIT
147,200,63069,239.841938018799,MISS
147,200,63069,189.733982086182,HIT
148,200,63069,177.142858505249,HIT
149,200,93066,296.058177947998,MISS
149,200,93066,253.79490852356,HIT
150,200,47752,244.143009185791,MISS
150,200,47752,161.228895187378,HIT
151,200,93066,300.658941268921,MISS
151,200,93066,218.259811401367,HIT
152,200,8808,139.484882354736,MISS
152,200,8808,79.9031257629395,HIT
153,200,8808,127.901077270508,MISS
153,200,8808,80.0778865814209,HIT
154,200,26890,154.916048049927,MISS
154,200,26890,130.927085876465,HIT
155,200,26890,205.567121505737,MISS
155,200,26890,131.959915161133,HIT
156,200,5424,142.667770385742,MISS
156,200,5424,56.7309856414795,HIT
157,200,5424,109.417915344238,MISS
157,200,5424,58.2699775695801,HIT
158,200,473052,496.844053268433,MISS
158,200,473052,485.605955123901,HIT
159,200,716281,676.447153091431,MISS
159,200,716281,613.301038742065,HIT
160,200,716281,672.668933868408,MISS
160,200,716281,641.756057739258,HIT
161,200,8292,160.870790481567,MISS
161,200,8292,79.8718929290771,HIT
162,200,12925,146.169900894165,MISS
162,200,12925,87.4660015106201,HIT
163,200,1016002,790.369033813477,MISS
163,200,1016002,767.497062683105,HIT
164,200,159936,371.928930282593,MISS
164,200,159936,295.670032501221,HIT
165,200,39219,226.984977722168,MISS
165,200,39219,169.106006622314,HIT
166,200,32148,221.463918685913,MISS
166,200,32148,144.706010818481,HIT
167,200,22229,210.293054580688,MISS
167,200,22229,106.903076171875,HIT
168,200,767,121.006965637207,MISS
168,200,767,52.6039600372314,HIT
169,200,4605,122.44701385498,MISS
169,200,4605,93.966007232666,HIT
170,200,28650,323.430776596069,MISS
170,200,28650,129.606962203979,HIT
171,200,19251,169.226169586182,MISS
171,200,19251,106.340885162354,HIT
172,200,7266,144.816160202026,MISS
172,200,7266,80.4958343505859,HIT
173,200,184116,332.653045654297,MISS
173,200,184116,343.564987182617,HIT
174,200,184116,287.955045700073,HIT
175,200,10230,150.714159011841,MISS
175,200,10230,79.230785369873,HIT
176,200,10230,80.031156539917,HIT
177,200,13224,174.787998199463,MISS
177,200,13224,85.9310626983643,HIT
178,200,13224,86.7857933044434,HIT
179,200,25814,198.914051055908,MISS
179,200,25814,115.699052810669,HIT
180,200,29513,203.794002532959,MISS
180,200,29513,137.837886810303,HIT
181,200,29332,216.866016387939,MISS
181,200,29332,131.263971328735,HIT
182,200,29332,129.224061965942,HIT
183,200,41855,204.55002784729,MISS
183,200,41855,165.961980819702,HIT
184,200,26295,205.883979797363,MISS
184,200,26295,133.666038513184,HIT
185,200,2810,117.386102676392,MISS
185,200,2810,52.9410839080811,HIT
186,200,2810,58.4051609039307,HIT
187,200,112720,274.82008934021,MISS
187,200,112720,248.670101165771,HIT
188,200,6699,449.579954147339,MISS
188,200,6699,79.6658992767334,HIT
189,200,6699,77.2500038146973,HIT
190,200,5135,111.387014389038,MISS
190,200,5135,59.3838691711426,HIT
191,200,5984,112.780094146729,MISS
191,200,5984,54.6460151672363,HIT
192,200,16257,244.163990020752,MISS
192,200,16257,103.13606262207,HIT
193,200,4858,114.531993865967,MISS
193,200,4858,53.555965423584,HIT
194,200,12156,153.732061386108,MISS
194,200,12156,81.7210674285889,HIT
195,200,10816,137.64214515686,MISS
195,200,10816,95.1929092407227,HIT
196,200,29642,185.219049453735,MISS
196,200,29642,127.754926681519,HIT
197,200,2937,107.715129852295,MISS
197,200,2937,991.66202545166,HIT
198,200,7306,138.878107070923,MISS
198,200,7306,79.8990726470947,HIT
199,200,2278,111.747026443481,MISS
199,200,2278,53.3120632171631,HIT
200,200,5377,121.859073638916,MISS
200,200,5377,56.9620132446289,HIT
201,200,5822,113.92617225647,MISS
201,200,5822,55.9291839599609,HIT
202,200,15173,145.228147506714,MISS
202,200,15173,108.715057373047,HIT
203,200,224391,391.972064971924,MISS
203,200,224391,357.861042022705,HIT
204,200,57032,231.845140457153,MISS
204,200,57032,171.098947525024,HIT
205,200,20394,184.447050094604,MISS
205,200,20394,114.059925079346,HIT
206,200,52219,213.170051574707,MISS
206,200,52219,191.025018692017,HIT
207,200,77288,268.829107284546,MISS
207,200,77288,217.149019241333,HIT
208,200,77288,296.633005142212,MISS
208,200,77288,229.454040527344,HIT
209,200,8032,139.976024627686,MISS
209,200,8032,79.9291133880615,HIT
210,200,8032,137.408018112183,MISS
210,200,8032,79.8549652099609,HIT
211,200,23087,191.681146621704,MISS
211,200,23087,113.568067550659,HIT
212,200,23087,187.134981155396,MISS
212,200,23087,105.95178604126,HIT
213,200,4870,122.067928314209,MISS
213,200,4870,55.4709434509277,HIT
214,200,382326,470.192909240723,MISS
214,200,382326,427.737951278687,HIT
215,200,579095,589.56503868103,MISS
215,200,579095,503.127813339233,HIT
216,200,579095,593.037128448486,MISS
216,200,579095,532.313108444214,HIT
217,200,7243,136.391162872314,MISS
217,200,7243,76.9279003143311,HIT
218,200,11256,126.332998275757,MISS
218,200,11256,82.6828479766846,HIT
219,200,131830,311.764001846313,MISS
219,200,131830,274.086952209473,HIT
220,200,33312,209.835052490234,MISS
220,200,33312,137.704849243164,HIT
221,200,27388,183.879852294922,MISS
221,200,27388,141.084909439087,HIT
222,200,19110,157.20796585083,MISS
222,200,19110,108.575105667114,HIT
223,200,607,106.404066085815,MISS
223,200,607,51.2750148773193,HIT
224,200,4285,102.515935897827,MISS
224,200,4285,74.7590065002441,HIT
225,200,24052,178.218841552734,MISS
225,200,24052,107.249021530151,HIT
226,200,16753,158.012866973877,MISS
226,200,16753,102.122068405151,HIT
227,200,6774,123.97313117981,MISS
227,200,6774,80.6708335876465,HIT
228,200,172568,347.579956054688,MISS
228,200,172568,293.180227279663,HIT
229,200,9716,166.208982467651,MISS
229,200,9716,79.9601078033447,HIT
230,200,12710,135.685205459595,MISS
230,200,12710,83.1880569458008,HIT
231,200,38900,194.719791412354,MISS
231,200,38900,160.704135894775,HIT
232,200,25120,175.524950027466,MISS
232,200,25120,113.496065139771,HIT
233,200,29054,780.351161956787,MISS
233,200,29054,129.36806678772,HIT
234,200,28166,163.36989402771,MISS
234,200,28166,142.212152481079,HIT
235,200,41436,285.408020019531,MISS
235,200,41436,167.189836502075,HIT
236,200,23872,177.86717414856,MISS
236,200,23872,111.742973327637,HIT
237,200,2600,105.180978775024,MISS
237,200,2600,52.5369644165039,HIT
238,200,113406,304.218053817749,MISS
238,200,113406,280.49111366272,HIT
239,200,6415,104.336977005005,MISS
239,200,6415,62.6440048217773,HIT
240,200,4632,102.707862854004,MISS
240,200,4632,60.3339672088623,HIT
241,200,5745,118.552923202515,MISS
241,200,5745,52.7470111846924,HIT
242,200,15779,160.639047622681,MISS
242,200,15779,105.858087539673,HIT
243,200,5105,101.777076721191,MISS
243,200,5105,54.3568134307861,HIT
244,200,13325,163.172006607056,MISS
244,200,13325,83.8339328765869,HIT
245,200,11711,126.166105270386,MISS
245,200,11711,86.3540172576904,HIT
246,200,32882,193.22681427002,MISS
246,200,32882,157.132148742676,HIT
247,200,3055,104.892015457153,MISS
247,200,3055,52.5858402252197,HIT
248,200,7737,130.307912826538,MISS
248,200,7737,95.7858562469482,HIT
249,200,2294,119.378089904785,MISS
249,200,2294,60.6811046600342,HIT
250,200,5616,130.429029464722,MISS
250,200,5616,54.7831058502197,HIT
251,200,4833,122.195959091187,MISS
251,200,4833,61.6769790649414,HIT
252,200,13437,147.355079650879,MISS
252,200,13437,86.3149166107178,HIT
253,200,225627,394.911050796509,MISS
253,200,225627,348.131895065308,HIT
254,200,56282,233.31880569458,MISS
254,200,56282,210.434913635254,HIT
255,200,19756,155.928134918213,MISS
255,200,19756,112.727880477905,HIT
256,200,52447,217.911005020142,MISS
256,200,52447,169.282913208008,HIT
257,200,52447,178.419828414917,HIT
258,200,77566,271.075010299683,MISS
258,200,77566,212.416172027588,HIT
259,200,77566,1137.05706596375,MISS
259,200,77566,221.961975097656,HIT
260,200,7653,127.187013626099,MISS
260,200,7653,73.7390518188477,HIT
261,200,7653,134.213924407959,MISS
261,200,7653,76.3430595397949,HIT
262,200,22647,166.35799407959,MISS
262,200,22647,131.083011627197,HIT
263,200,22647,368.189096450806,MISS
263,200,22647,131.443977355957,HIT
264,200,4523,92.689037322998,MISS
264,200,4523,55.9720993041992,HIT
265,200,4523,291.366100311279,MISS
265,200,4523,60.7399940490723,HIT
266,200,395566,471.601009368896,MISS
266,200,395566,444.926023483276,HIT
267,200,600991,671.697854995728,MISS
267,200,600991,612.218856811523,HIT
268,200,600991,573.26602935791,MISS
268,200,600991,565.598964691162,HIT
269,200,6827,126.955032348633,MISS
269,200,6827,76.617956161499,HIT
270,200,3528,100.656986236572,MISS
270,200,3528,59.5030784606934,HIT
271,200,844165,697.627067565918,MISS
271,200,844165,648.782014846802,HIT
272,200,132634,340.419054031372,MISS
272,200,132634,277.297973632812,HIT
273,200,32911,210.422992706299,MISS
273,200,32911,144.722938537598,HIT
274,200,26611,244.139194488525,MISS
274,200,26611,124.23300743103,HIT
275,200,18394,164.318084716797,MISS
275,200,18394,106.670141220093,HIT
276,200,1135,103.29008102417,MISS
276,200,1135,55.5069446563721,HIT
277,200,3963,100.821018218994,MISS
277,200,3963,53.5001754760742,HIT
278,200,23753,169.63005065918,MISS
278,200,23753,136.658906936646,HIT
279,200,16242,179.531812667847,MISS
279,200,16242,104.266881942749,HIT
280,200,6540,104.356050491333,MISS
280,200,6540,58.8779449462891,HIT
281,200,169105,324.424028396606,MISS
281,200,169105,324.894905090332,HIT
282,200,9068,132.483005523682,MISS
282,200,9068,82.0741653442383,HIT
283,200,12026,238.515853881836,MISS
283,200,12026,87.7230167388916,HIT
284,200,22547,159.063100814819,MISS
284,200,22547,125.862121582031,HIT
285,200,25874,185.833930969238,MISS
285,200,25874,111.377000808716,HIT
286,200,26414,180.186986923218,MISS
286,200,26414,131.119012832642,HIT
287,200,36671,208.260059356689,MISS
287,200,36671,144.037961959839,HIT
288,200,24723,191.328048706055,MISS
288,200,24723,108.303070068359,HIT
289,200,2643,103.704929351807,MISS
289,200,2643,58.7079524993896,HIT
290,200,97296,306.002140045166,MISS
290,200,97296,267.901182174683,HIT
291,200,6114,111.845970153809,MISS
291,200,6114,56.1978816986084,HIT
292,200,4326,106.50110244751,MISS
292,200,4326,54.8770427703857,HIT
293,200,5321,116.112947463989,MISS
293,200,5321,61.0048770904541,HIT
294,200,14316,158.320903778076,MISS
294,200,14316,105.026006698608,HIT
295,200,4489,108.679056167603,MISS
295,200,4489,56.6170215606689,HIT
296,200,11423,147.76611328125,MISS
296,200,11423,84.9540233612061,HIT
297,200,10197,127.938032150269,MISS
297,200,10197,86.0981941223145,HIT
298,200,27441,182.353973388672,MISS
298,200,27441,137.757062911987,HIT
299,200,2742,107.029914855957,MISS
299,200,2742,54.7809600830078,HIT
300,200,6849,121.531009674072,MISS
300,200,6849,79.4699192047119,HIT
301,200,2218,140.321969985962,MISS
301,200,2218,56.3740730285645,HIT
302,200,4980,106.577157974243,MISS
302,200,4980,58.150053024292,HIT
303,200,4747,111.601114273071,MISS
303,200,4747,87.2359275817871,HIT
304,200,13062,138.692140579224,MISS
304,200,13062,114.583015441895,HIT
305,200,189247,347.710847854614,MISS
305,200,189247,357.160091400146,HIT
306,200,49607,227.673053741455,MISS
306,200,49607,179.311037063599,HIT
307,200,18238,153.405904769897,MISS
307,200,18238,107.702970504761,HIT
308,200,46219,255.223989486694,MISS
308,200,46219,164.947986602783,HIT
309,200,66529,243.001937866211,MISS
309,200,66529,197.924137115479,HIT
310,200,66529,241.064071655273,MISS
310,200,66529,206.153869628906,HIT
311,200,7223,137.28404045105,MISS
311,200,7223,75.8469104766846,HIT
312,200,7223,132.877826690674,MISS
312,200,7223,78.5059928894043,HIT
313,200,20639,167.779922485352,MISS
313,200,20639,108.37197303772,HIT
314,200,20639,159.127235412598,MISS
314,200,20639,108.121871948242,HIT
315,200,4451,103.817939758301,MISS
315,200,4451,57.4610233306885,HIT
316,200,314695,415.351867675781,MISS
316,200,314695,392.230033874512,HIT
317,200,471084,609.949111938477,MISS
317,200,471084,970.441102981567,HIT
318,200,471084,549.232006072998,MISS
318,200,471084,796.823024749756,HIT
319,200,6636,111.438035964966,MISS
319,200,6636,57.548999786377,HIT
320,200,4646,98.9041328430176,MISS
320,200,4646,53.098201751709,HIT
321,200,112755,603.600025177002,MISS
321,200,112755,248.625993728638,HIT
322,200,29407,182.080984115601,MISS
322,200,29407,135.097980499268,HIT
323,200,24229,202.466011047363,MISS
323,200,24229,112.035989761353,HIT
324,200,16715,153.344869613647,MISS
324,200,16715,105.108022689819,HIT
325,200,1104,195.99986076355,MISS
325,200,1104,53.8890361785889,HIT
326,200,3856,114.781856536865,MISS
326,200,3856,55.8979511260986,HIT
327,200,21636,160.948038101196,MISS
327,200,21636,118.089914321899,HIT
328,200,14581,137.686014175415,MISS
328,200,14581,108.927011489868,HIT
329,200,8024,138.279914855957,MISS
329,200,8024,73.0719566345215,HIT
330,200,232334,369.258880615234,MISS
330,200,232334,358.406066894531,HIT
331,200,11456,130.858898162842,MISS
331,200,11456,83.2581520080566,HIT
332,200,15138,171.72384262085,MISS
332,200,15138,105.982065200806,HIT
333,200,30614,181.659936904907,MISS
333,200,30614,137.455940246582,HIT
334,200,34801,183.075904846191,MISS
334,200,34801,143.681049346924,HIT
335,200,35688,185.096025466919,MISS
335,200,35688,157.859086990356,HIT
336,200,50697,235.558032989502,MISS
336,200,50697,183.061838150024,HIT
337,200,32119,188.89594078064,MISS
337,200,32119,126.487970352173,HIT
338,200,2857,107.709169387817,MISS
338,200,2857,55.0699234008789,HIT
339,200,140040,322.391986846924,MISS
339,200,140040,281.148910522461,HIT
340,200,7055,117.010831832886,MISS
340,200,7055,76.9000053405762,HIT
341,200,5255,104.704141616821,MISS
341,200,5255,57.18994140625,HIT
342,200,6655,132.349967956543,MISS
342,200,6655,51.0499477386475,HIT
343,200,18605,152.451992034912,MISS
343,200,18605,104.657173156738,HIT
344,200,6009,93.7461853027344,MISS
344,200,6009,58.1951141357422,HIT
345,200,16720,186.360120773315,MISS
345,200,16720,102.634191513062,HIT
346,200,14512,159.703969955444,MISS
346,200,14512,101.891040802002,HIT
347,200,42539,241.963863372803,MISS
347,200,42539,174.309015274048,HIT
348,200,3407,97.9251861572266,MISS
348,200,3407,62.0551109313965,HIT
349,200,9459,126.00302696228,MISS
349,200,9459,82.0889472961426,HIT
350,200,2575,103.143215179443,MISS
350,200,2575,58.2549571990967,HIT
351,200,6684,131.925821304321,MISS
351,200,6684,57.4460029602051,HIT
352,200,7604,119.086027145386,MISS
352,200,7604,80.219030380249,HIT
353,200,22286,162.670135498047,MISS
353,200,22286,373.3971118927,HIT
354,200,276649,409.075975418091,MISS
354,200,276649,391.216039657593,HIT
355,200,69476,481.906175613403,MISS
355,200,69476,183.231115341187,HIT
356,200,23762,157.724142074585,MISS
356,200,23762,131.711959838867,HIT
357,200,64210,234.766006469727,MISS
357,200,64210,181.812047958374,HIT
358,200,64210,288.906097412109,MISS
358,200,64210,209.755182266235,HIT
359,200,94482,334.418058395386,MISS
359,200,94482,245.619058609009,HIT
360,200,94482,307.986974716187,MISS
360,200,94482,261.117935180664,HIT
361,200,9060,132.143020629883,MISS
361,200,9060,79.4389247894287,HIT
362,200,9060,126.77001953125,MISS
362,200,9060,80.0120830535889,HIT
363,200,27053,188.668012619019,MISS
363,200,27053,128.000020980835,HIT
364,200,27053,177.057981491089,MISS
364,200,27053,128.216981887817,HIT
365,200,5264,104.789972305298,MISS
365,200,5264,56.3070774078369,HIT
366,200,5264,100.644111633301,MISS
366,200,5264,55.7808876037598,HIT
367,200,462261,483.033180236816,MISS
367,200,462261,489.776134490967,HIT
368,200,693921,657.313108444214,MISS
368,200,693921,583.598136901855,HIT
369,200,693921,623.76594543457,MISS
369,200,693921,577.826976776123,HIT
370,200,8291,127.823829650879,MISS
370,200,8291,76.4539241790771,HIT
371,200,8723,155.345916748047,MISS
371,200,8723,1029.137134552,HIT
372,200,162766,319.669961929321,MISS
372,200,162766,288.413047790527,HIT
373,200,40010,258.993148803711,MISS
373,200,40010,161.861896514893,HIT
374,200,32282,184.260845184326,MISS
374,200,32282,137.224197387695,HIT
375,200,22171,170.506954193115,MISS
375,200,22171,110.208034515381,HIT
376,200,1576,122.257947921753,MISS
376,200,1576,61.323881149292,HIT
377,200,4495,112.150907516479,MISS
377,200,4495,57.8830242156982,HIT
378,200,28556,179.553031921387,MISS
378,200,28556,132.987022399902,HIT
379,200,19165,154.304981231689,MISS
379,200,19165,116.592884063721,HIT
380,200,7752,128.643035888672,MISS
380,200,7752,80.1100730895996,HIT
381,200,217206,394.593000411987,MISS
381,200,217206,344.583034515381,HIT
382,200,10951,125.930070877075,MISS
382,200,10951,85.928201675415,HIT
383,200,14269,153.58304977417,MISS
383,200,14269,84.1090679168701,HIT
384,200,28317,199.044942855835,MISS
384,200,28317,133.877038955688,HIT
385,200,32606,190.515995025635,MISS
385,200,32606,140.276908874512,HIT
386,200,33296,195.324897766113,MISS
386,200,33296,133.2688331604,HIT
387,200,46898,206.151962280273,MISS
387,200,46898,164.023876190186,HIT
388,200,30747,184.492111206055,MISS
388,200,30747,136.379957199097,HIT
389,200,2826,102.493047714233,MISS
389,200,2826,53.6119937896729,HIT
390,200,129299,312.778949737549,MISS
390,200,129299,293.694972991943,HIT
391,200,6885,126.133918762207,MISS
391,200,6885,77.5308609008789,HIT
392,200,5314,101.360082626343,MISS
392,200,5314,88.8228416442871,HIT
393,200,6135,181.656122207642,MISS
393,200,6135,54.0571212768555,HIT
394,200,17590,154.570817947388,MISS
394,200,17590,117.357969284058,HIT
395,200,5422,110.543966293335,MISS
